EquivDiameter,Perimeter
190.3920425,624.257
190.3987298,627.578
190.4488774,628.227
190.4522201,626.458
190.4655904,640.735
190.5157204,623.604
190.542451,622.373
190.549133,616.404
190.5591557,625.5
190.5691778,645.311
190.5791994,613.94
190.5992411,626.691
190.5992411,614.649
190.6025811,626.862
190.6259599,632.379
190.6459967,624.319
190.6459967,612.114
190.6493359,632.851
190.6560142,630.878
190.6593533,657.63
190.6660313,619.107
190.6760478,634.899
190.6994176,625.547
190.7327981,629.666
190.7327981,610.194
190.7628356,627.368
190.7695099,635.193
190.772847,625.161
190.7828579,627.475
190.796205,618.247
190.8162238,622.214
190.8162238,629.701
190.8228963,635.385
190.8495839,628.468
190.8529195,636.556
190.8529195,637.89
190.8662617,618.909
190.8762677,628.078
190.9096173,620.434
190.919621,626.577
190.9596307,621.697
190.9629645,624.687
190.9729654,636.234
191.0029651,629.485
191.0062981,636.062
191.0162968,632.81
191.0629503,624.75
191.0629503,627.304
191.0896044,632.306
191.1162547,633.471
191.1329093,628.311
191.1429013,645.113
191.1462319,622.245
191.1762044,646.974
191.1762044,630.683
191.1828643,618.462
191.1861942,631.768
191.2361353,620.313
191.2760788,626.796
191.279407,646.635
191.279407,652.79
191.2927195,622.001
191.3126863,634.322
191.3126863,636.721
191.322669,626.105
191.3326511,638.213
191.3359784,622.095
191.3393056,618.817
191.3958593,635.01
191.3958593,636.7
191.3991854,630.362
191.4025115,637.817
191.4390949,637.509
191.449071,625.698
191.4523962,638.503
191.5055922,625.63
191.5222129,635.921
191.5255369,620.445
191.5388322,619.554
191.5388322,628.443
191.5454795,633.073
191.55545,637.061
191.5920042,643.21
191.6185847,633.81
191.6285514,633.244
191.6351956,628.281
191.6484833,640.822
191.6584485,625.493
191.6783772,616.758
191.694983,634.629
191.7315105,639.089
191.7481117,624.713
191.7613916,625.016
191.7846291,626.193
191.7979065,623.771
191.8145019,625.84
191.8609613,618.046
191.8642794,630.948
191.8908222,639.525
191.9140441,635.008
191.9206784,637.003
191.9405799,625.763
191.9637958,638.821
191.9637958,638.382
191.9637958,629.767
191.9903248,627.888
191.9903248,637.584
192.0035879,637.481
192.0234809,627.343
192.0367417,624.872
192.0632606,651.728
192.0765187,623.07
192.1129738,649.391
192.1328554,629.099
192.1394821,631.422
192.1461087,631.155
192.1494219,636.943
192.159361,633.837
192.162674,643.039
192.1792379,633.884
192.1792379,626.673
192.1825505,637.927
192.1891755,631.818
192.2355444,633.222
192.2554134,626.492
192.2785913,639.176
192.2785913,630.512
192.3017663,633.504
192.3050768,630.965
192.3116977,694.716
192.3249386,625.226
192.3348687,621.3
192.3514178,622.307
192.3547274,638.507
192.3613466,628.652
192.364656,628.813
192.3778933,629.906
192.3812025,644.43
192.3878207,637.119
192.3878207,630.761
192.407674,636.353
192.4209083,623.192
192.4242168,638.527
192.4242168,636.593
192.4242168,628.774
192.43745,629.561
192.43745,637.8
192.4440663,632.507
192.4473743,634.555
192.4771442,632.194
192.4804517,638.41
192.4837591,633.011
192.5267504,632.794
192.5399766,625.044
192.5465893,634.887
192.5498956,643.089
192.5598141,631.487
192.5631202,626.011
192.5664262,644.032
192.6027885,650.303
192.6325344,628.216
192.6490578,638.688
192.6655799,631.041
192.6688842,628.707
192.6721884,635.581
192.6787966,626.228
192.6920123,653.27
192.6920123,629.597
192.7052271,634.38
192.7085307,638.583
192.718441,630.115
192.7250477,631.886
192.7250477,644.652
192.7547747,625.086
192.7646826,637.004
192.7977056,627.767
192.8208182,623.54
192.8439281,639.59
192.8439281,628.934
192.8835387,628.213
192.9165413,636.062
192.9231411,627.418
192.9561369,635.046
192.9594362,630.512
192.9759317,631.381
192.9858283,624.585
192.9957244,645.809
193.0188134,635.084
193.0188134,633.967
193.0484951,643.229
193.0484951,643.25
193.0616856,623.343
193.0781723,641.766
193.0847666,644.304
193.0913607,620.528
193.1012514,625.963
193.1144383,640.384
193.1243278,636.476
193.1243278,632.174
193.1243278,646.903
193.1276242,644.536
193.1704722,635.103
193.1704722,627.269
193.1803589,640.286
193.2199005,625.847
193.2297846,635.344
193.2660221,640.593
193.2989593,631.556
193.318719,627.001
193.3220121,627.648
193.38457,635.787
193.3878619,635.218
193.3878619,634.307
193.4372346,634.152
193.4405257,639.878
193.4536894,628.055
193.4536894,633.927
193.4931751,633.671
193.4997553,630.552
193.5096251,625.321
193.5162047,641.955
193.5359422,639.377
193.5490994,636.15
193.5622557,632.397
193.6082958,645.115
193.6313117,634.132
193.6411748,641.145
193.6444624,648.274
193.6510375,632.811
193.6806223,626.054
193.7233481,635.407
193.7364925,638.789
193.7496361,641.379
193.7529219,645.391
193.7792059,630.126
193.7824912,639.039
193.7857764,635.349
193.7890615,631.626
193.7890615,636.061
193.8087712,640.635
193.8219099,629.931
193.8219099,635.978
193.8219099,632.744
193.8284789,629.187
193.8350477,642.899
193.8481846,646.689
193.8646045,639.648
193.8908734,646.0
193.9007234,626.727
193.9204217,635.026
193.9269874,630.915
193.9335528,637.861
193.9401181,632.72
193.9466831,644.331
193.9499655,652.339
193.9630946,662.921
193.9729409,636.078
193.9762228,644.937
193.9795048,643.75
194.0057581,648.564
194.0090395,711.422
194.0320079,638.631
194.0320079,634.686
194.0484122,628.916
194.0582542,628.476
194.0680956,693.583
194.1140157,628.445
194.1238543,631.032
194.1238543,634.299
194.1336924,642.141
194.1402509,651.461
194.1402509,638.641
194.156646,636.061
194.1894322,639.567
194.2254907,646.71
194.2254907,647.754
194.232046,638.705
194.2451561,638.975
194.2517108,655.394
194.2517108,628.137
194.2648195,636.665
194.284481,641.1
194.300864,640.693
194.300864,641.489
194.3041404,637.766
194.3237979,638.44
194.3434533,639.039
194.3532803,662.939
194.3598314,644.61
194.3663822,655.376
194.3696575,637.093
194.3827583,651.278
194.3958582,639.89
194.4187809,655.459
194.4220553,638.382
194.4220553,634.872
194.4253297,641.296
194.4417009,635.714
194.4417009,647.147
194.4646182,643.652
194.4678918,631.176
194.474439,642.761
194.4842594,642.324
194.4875327,641.595
194.490806,639.824
194.490806,639.387
194.490806,649.795
194.490806,639.255
194.5038987,633.554
194.5104446,638.811
194.5104446,653.335
194.5300812,630.611
194.5333538,657.802
194.5431712,639.815
194.5529881,633.777
194.5628045,646.591
194.5660766,638.922
194.5726204,640.924
194.5955223,641.815
194.6445887,635.482
194.6576709,656.499
194.6740225,639.206
194.6805628,637.316
194.7361461,636.037
194.75576,657.903
194.7590287,629.87
194.7655661,630.527
194.7655661,640.305
194.7721033,641.153
194.8243929,638.922
194.8374631,631.602
194.8439979,654.94
194.8505324,659.388
194.8570668,638.896
194.8962681,626.445
194.9093335,638.618
194.919132,641.576
194.925664,637.688
194.925664,648.297
194.925664,636.204
194.9387274,641.989
194.9419931,636.68
194.9419931,661.797
194.95179,632.695
194.9583209,637.012
194.9811775,647.234
194.9844425,649.63
194.9844425,651.293
194.9942372,629.94
195.0007667,644.718
195.0432032,636.549
195.0562587,649.082
195.0595225,640.661
195.0856305,640.169
195.092157,646.44
195.1052092,644.523
195.111735,632.321
195.1149979,633.483
195.1443608,646.672
195.1541474,646.356
195.1574095,635.697
195.1639336,637.982
195.1802428,641.567
195.1835045,652.57
195.1900277,633.899
195.1965506,647.57
195.2063347,654.766
195.2063347,645.731
195.2128571,640.443
195.2389446,637.143
195.2715491,636.964
195.3008885,645.43
195.3041481,659.487
195.3139268,631.511
195.3432598,639.615
195.385622,637.582
195.3953965,650.014
195.3986546,647.979
195.4084285,641.991
195.4214597,633.184
195.4605479,652.956
195.4800891,634.168
195.4898589,641.881
195.4963719,634.725
195.5028846,643.041
195.5354451,637.309
195.5484678,637.682
195.5517233,642.312
195.5549788,652.129
195.5549788,634.05
195.5582342,633.123
195.5777656,648.527
195.6070591,631.405
195.6103136,644.176
195.6265856,642.063
195.6265856,633.911
195.6461102,648.1
195.6493641,636.0
195.652618,642.016
195.6558718,636.73
195.6819002,645.524
195.6819002,643.644
195.7209364,640.508
195.7339467,644.68
195.7339467,660.631
195.7404516,652.617
195.7502084,637.131
195.7567127,644.586
195.7632168,638.821
195.7632168,635.852
195.7697207,647.302
195.7697207,649.144
195.7762243,649.08
195.789231,637.623
195.795734,648.076
195.8054881,636.557
195.8087394,641.52
195.8314967,634.91
195.8444997,635.442
195.8444997,640.849
195.8510008,645.034
195.8542513,647.802
195.8575018,634.927
195.8575018,649.502
195.8607522,635.077
195.8672528,638.574
195.870503,641.444
195.8835034,638.327
195.9127512,655.072
195.928998,639.517
195.9452436,643.128
195.9452436,645.525
195.9647364,639.838
195.9744821,656.289
195.9842273,641.649
195.9874756,645.659
195.993972,634.852
196.0037162,646.892
196.0264509,639.114
196.0361935,644.251
196.0524302,673.779
196.0556773,645.597
196.078406,649.25
196.0816527,651.906
196.088146,635.705
196.0913926,639.057
196.0913926,642.56
196.1238554,651.194
196.1400847,654.735
196.1595582,642.338
196.1952546,649.447
196.2212115,662.069
196.2309444,647.283
196.2439209,636.805
196.2536528,649.872
196.273115,640.605
196.2828454,658.76
196.3412175,637.285
196.3509445,638.814
196.360671,650.688
196.373639,646.141
196.3768808,648.98
196.3898477,637.514
196.4092964,656.262
196.4287432,644.496
196.4352251,649.051
196.4384659,659.606
196.4611503,647.757
196.4741116,654.579
196.487072,645.639
196.5065111,640.099
196.5097508,647.174
196.5129904,645.992
196.5162299,650.478
196.5291876,645.199
196.5324269,647.093
196.5486226,659.183
196.5583393,648.551
196.5745328,647.812
196.5777713,640.443
196.5810098,660.466
196.6295807,654.369
196.6392935,637.328
196.6490057,638.102
196.652243,639.704
196.6910866,638.138
196.7072692,650.855
196.7105056,647.15
196.7169781,640.171
196.7266866,639.337
196.7331586,644.92
196.7655155,645.421
196.7687509,642.868
196.7719862,664.084
196.7752215,645.132
196.784927,661.067
196.7946321,637.395
196.8011019,658.305
196.8011019,655.222
196.8011019,664.531
196.8237445,650.789
196.8334476,649.233
196.8399161,635.556
196.8431503,653.932
196.8593204,643.788
196.865788,650.08
196.8690218,640.64
196.8690218,658.449
196.8690218,637.929
196.8884232,689.021
196.8884232,649.126
196.8948899,664.217
196.8981231,647.275
196.9013564,643.197
196.9013564,662.971
196.9045895,634.564
196.9078226,641.074
196.9175217,659.854
196.9369183,640.898
196.9401508,644.916
196.9466158,654.484
196.9498483,635.788
196.9692417,655.561
196.9983282,658.655
197.0177169,649.25
197.0209481,641.545
197.0274105,758.403
197.0403345,646.415
197.0467963,642.719
197.0661801,651.07
197.0694106,641.008
197.0758714,640.214
197.0823319,653.974
197.0952524,649.748
197.1017123,648.563
197.137238,651.045
197.156613,655.51
197.156613,640.227
197.156613,652.81
197.156613,644.616
197.159842,724.734
197.159842,647.072
197.1695286,656.951
197.1824434,646.047
197.1856719,636.623
197.2050422,641.075
197.2082703,651.016
197.2147266,649.211
197.2179546,651.594
197.2308662,642.087
197.2470045,641.652
197.2986381,661.776
197.3179972,653.591
197.3405805,646.67
197.3696123,641.833
197.4018649,643.371
197.4050899,641.99
197.4050899,643.554
197.4147645,649.193
197.4147645,643.215
197.4179892,637.739
197.4244386,655.257
197.4244386,652.526
197.4341122,650.134
197.4373366,650.285
197.4470097,672.851
197.4695782,670.667
197.4760258,651.095
197.4824733,644.058
197.508261,657.507
197.5147074,655.654
197.5275996,658.033
197.540491,635.615
197.556604,656.694
197.5598264,665.333
197.5694934,640.693
197.6145999,657.835
197.6210428,644.678
197.6468125,649.881
197.6629168,661.224
197.6661375,655.628
197.6725787,657.065
197.6919013,647.597
197.7015618,648.384
197.7144418,653.474
197.7176617,642.61
197.727321,643.256
197.7337602,659.27
197.7659534,650.284
197.7949228,664.146
197.8077967,660.588
197.8077967,670.479
197.8206698,643.76
197.8625016,660.344
197.865719,651.55
197.8721538,653.905
197.8785883,658.986
197.9268408,647.162
197.9461385,642.61
197.9461385,645.842
197.9461385,651.553
197.9557867,650.391
197.9622185,647.938
197.9654343,649.115
197.9686501,638.859
197.9686501,656.662
197.9782972,643.875
198.0040203,647.984
198.0136656,638.317
198.0265253,651.567
198.1229465,642.116
198.1357991,646.993
198.1390121,656.296
198.1422251,663.731
198.1550764,651.896
198.1775643,646.738
198.1807767,650.707
198.1839889,647.564
198.1936255,679.853
198.1936255,680.959
198.2128972,642.562
198.2289556,658.184
198.2450126,647.389
198.2610684,653.682
198.273912,658.207
198.2835442,654.628
198.2867548,640.707
198.2995968,643.069
198.2995968,639.64
198.3156481,643.902
198.3188582,654.345
198.3220683,640.842
198.3509565,659.508
198.3509565,701.895
198.354166,679.657
198.3573755,656.025
198.3670036,665.789
198.3734221,655.571
198.3766313,649.087
198.3766313,668.164
198.3830495,653.034
198.3958853,657.761
198.4023028,663.031
198.4055115,646.018
198.4087202,647.111
198.4311793,648.757
198.44722,649.455
198.4728824,649.057
198.4792974,676.4
198.5113697,664.641
198.5145767,663.637
198.5402303,652.398
198.5626746,654.058
198.5658807,653.747
198.5722928,651.527
198.5915278,652.472
198.5947334,647.906
198.6011446,645.81
198.6107609,652.401
198.6235819,646.637
198.6299921,646.361
198.6299921,660.269
198.6524262,650.335
198.6588355,652.345
198.6812664,653.302
198.6812664,660.955
198.6940829,649.708
198.6940829,659.033
198.7036947,710.926
198.7101023,654.663
198.7357308,650.302
198.7389341,645.054
198.7389341,658.165
198.7549499,648.469
198.7773699,654.47
198.7773699,649.385
198.7869777,653.691
198.7997874,661.234
198.8286062,645.82
198.8414131,641.339
198.8510179,646.703
198.9086363,653.7
198.9278388,655.899
198.9598388,662.772
198.9694378,668.238
199.0366177,654.225
199.0366177,648.77
199.0717982,657.231
199.1069724,655.339
199.1133671,651.571
199.1133671,693.408
199.1293528,653.535
199.1389436,651.086
199.148534,655.423
199.148534,648.047
199.1549273,667.167
199.1549273,659.06
199.1645169,656.672
199.1836946,660.769
199.1836946,663.361
199.231631,661.358
199.2539974,671.033
199.2603873,683.436
199.2891395,659.196
199.3274692,655.46
199.3402442,654.454
199.3562117,654.173
199.3562117,657.852
199.3562117,656.61
199.3753711,671.127
199.3913358,661.627
199.3913358,656.028
199.4072992,664.947
199.4168767,658.151
199.4168767,688.36
199.4456063,656.919
199.4679486,648.912
199.4839059,653.786
199.4966709,657.511
199.499862,646.151
199.525389,662.324
199.5285796,659.043
199.5349608,653.501
199.5349608,642.131
199.5445321,654.593
199.5477224,648.848
199.5668634,653.711
199.5700534,660.378
199.5700534,656.86
199.5764332,655.438
199.5860025,664.966
199.5955714,647.136
199.6083292,650.426
199.6242753,660.253
199.6338423,660.804
199.6402201,658.661
199.6497863,672.247
199.6593522,654.684
199.6689175,659.679
199.6976109,656.643
199.7263001,647.232
199.7326749,652.039
199.7422367,675.752
199.748611,649.035
199.7549852,654.642
199.7709195,664.552
199.7741063,659.404
199.7772929,662.548
199.7900391,647.426
199.7932255,665.596
199.7995982,666.601
199.8027845,650.582
199.8250869,666.114
199.8378301,650.732
199.8442013,652.205
199.8728695,650.947
199.8824246,654.024
199.9015335,653.849
199.9047182,662.699
199.9079028,658.065
199.9174562,653.785
199.9397459,641.386
199.9429299,662.472
199.9620331,661.663
199.9747675,662.892
199.9747675,648.687
199.9811344,665.924
199.9875011,655.388
199.9906843,653.14
199.9938676,658.232
200.0161487,651.558
200.0193315,652.173
200.0225143,649.773
200.025697,663.866
200.0320623,651.033
200.0479746,655.809
200.1179737,655.601
200.1243361,660.54
200.1370601,663.692
200.140241,652.535
200.1529641,666.041
200.1720472,665.716
200.1752275,651.089
200.1784078,685.062
200.1784078,669.924
200.181588,670.479
200.1879484,658.092
200.2006684,670.537
200.2292855,658.189
200.2451822,661.651
200.2483613,650.262
200.2515405,651.736
200.2578986,664.096
200.2610775,677.257
200.2642565,660.822
200.283329,656.192
200.289686,644.759
200.3023996,652.328
200.3055779,673.38
200.3182905,657.536
200.3246464,660.29
200.3246464,650.724
200.3310022,657.536
200.33418,674.54
200.33418,660.996
200.3468908,651.28
200.375487,653.782
200.375487,655.093
200.375487,671.57
200.3818412,667.291
200.3913721,658.951
200.3977257,664.515
200.4040792,657.103
200.4517237,656.453
200.4517237,667.512
200.4612513,651.027
200.4612513,670.206
200.4676027,662.797
200.5184071,736.514
200.5406299,662.214
200.5533276,649.12
200.5850683,652.992
200.5882421,653.394
200.5882421,666.526
200.5977631,663.947
200.6104572,664.008
200.6199772,655.395
200.6231504,665.691
200.6421888,661.607
200.6453617,656.817
200.65488,659.514
200.6739154,669.98
200.6770878,662.682
200.6929489,654.544
200.702465,671.317
200.7088089,669.447
200.7088089,663.311
200.7246675,662.474
200.7405249,657.728
200.7468675,658.449
200.7500388,681.395
200.7563811,662.913
200.7627232,656.165
200.7658942,658.62
200.7690651,655.92
200.772236,654.589
200.7817483,653.783
200.784919,663.263
200.784919,664.154
200.7976012,654.114
200.8229633,664.884
200.8229633,653.568
200.8514917,664.989
200.8673391,665.122
200.876847,658.62
200.9053678,645.0
200.9212109,655.576
200.9243794,667.611
200.9623973,657.969
200.9623973,653.388
200.9655651,660.858
200.9814035,658.802
201.0225775,662.045
201.0447446,660.531
201.0479112,661.676
201.0479112,669.002
201.0637431,661.724
201.0827397,655.887
201.0922374,661.245
201.0985689,662.124
201.1017346,676.731
201.1175623,666.528
201.1270583,650.151
201.1492139,660.047
201.1650378,655.759
201.1713671,663.765
201.1745316,669.267
201.1871893,662.569
201.1998461,670.637
201.2030102,664.7
201.2093383,656.833
201.237812,660.093
201.2662816,674.077
201.2757706,670.763
201.2947473,665.261
201.3105598,658.671
201.326371,649.59
201.3390191,658.144
201.3611514,679.808
201.364313,657.514
201.3769587,655.786
201.38012,662.154
201.3927648,664.685
201.4212125,664.41
201.4338547,658.384
201.4401755,659.448
201.4528164,665.463
201.4622966,666.153
201.4622966,673.251
201.4654566,667.718
201.4686165,659.67
201.478096,665.703
201.4844154,666.0
201.4844154,665.098
201.5033724,660.655
201.5033724,661.977
201.5160094,674.109
201.5381222,658.995
201.5507571,663.989
201.5602327,663.923
201.5760243,654.952
201.5918148,661.896
201.5981306,663.202
201.6328641,657.459
201.6549642,662.028
201.6675917,671.661
201.6770618,656.148
201.683375,659.25
201.7023133,662.338
201.7054695,658.228
201.7180938,681.223
201.7244057,673.383
201.7433401,660.177
201.7433401,698.587
201.7464957,657.309
201.7622728,661.829
201.7622728,663.164
201.7780487,662.731
201.7812037,659.38
201.8032875,663.916
201.8222145,666.561
201.8253689,651.759
201.8253689,664.928
201.8379857,666.65
201.8442938,657.739
201.8506018,672.26
201.8506018,664.004
201.8695244,662.99
201.9073643,669.355
201.919976,683.425
201.9294343,689.007
201.9325869,661.84
201.9483495,659.046
201.9515018,662.22
201.9578064,671.505
201.9578064,663.121
201.9641108,665.675
201.970415,675.473
201.9830228,665.683
201.9893264,660.301
202.001933,655.044
202.0050845,658.289
202.0145388,666.57
202.0145388,675.892
202.0208414,666.875
202.0239927,665.963
202.042899,670.265
202.042899,653.995
202.0460499,665.567
202.0744057,670.251
202.0901572,655.934
202.1468524,663.532
202.1783429,654.85
202.1814917,695.762
202.1877891,669.826
202.1909377,662.945
202.2035318,674.896
202.2035318,681.315
202.2192732,664.224
202.2570477,764.142
202.2633427,663.45
202.2822267,672.234
202.2853739,665.691
202.297962,663.94
202.297962,908.265
202.301109,658.745
202.3074026,669.928
202.3136961,671.343
202.3262825,683.765
202.329429,654.489
202.329429,675.913
202.329429,655.638
202.3703287,675.195
202.3703287,687.458
202.379766,663.09
202.3892028,679.084
202.4143654,667.081
202.4300904,678.671
202.4363801,671.257
202.4395249,667.621
202.4489589,663.51
202.5086973,662.941
202.5149846,671.846
202.5212716,666.867
202.5244151,662.963
202.5307018,660.801
202.5338451,667.032
202.5464178,667.427
202.5495609,664.072
202.5778462,665.138
202.5872737,668.892
202.6061276,664.568
202.6092697,667.081
202.6186958,674.342
202.6281214,661.466
202.6595371,679.625
202.6689609,665.909
202.6972296,672.442
202.7066516,661.624
202.7129327,669.447
202.7192136,655.523
202.7286345,670.977
202.7411952,673.37
202.7411952,675.327
202.7411952,675.375
202.7443352,675.377
202.8196815,666.679
202.8385137,663.884
202.8604824,663.808
202.8667587,664.437
202.9075502,657.561
202.9200997,664.289
202.923237,671.458
202.9389226,658.68
202.9451965,660.673
202.9577438,672.437
202.9765632,661.076
202.9828359,659.906
202.9922446,664.346
202.9922446,666.115
202.9953808,664.498
203.0580937,657.952
203.0643639,671.284
203.0769038,670.025
203.1019812,685.704
203.1113844,662.788
203.1270555,675.291
203.1333236,674.039
203.1646612,667.503
203.2116585,657.609
203.2367193,667.506
203.261777,655.38
203.2836999,672.456
203.2868316,670.787
203.3150143,674.691
203.3244077,667.636
203.3400624,665.816
203.3619769,658.17
203.3744984,674.716
203.3995392,664.733
203.3995392,658.39
203.415188,662.962
203.4277063,667.023
203.4339651,663.69
203.443353,674.634
203.4464822,674.073
203.4464822,669.446
203.5215686,678.937
203.5434635,665.734
203.5465912,669.703
203.5497188,675.258
203.5966272,661.061
203.5997541,668.245
203.646651,675.095
203.6716582,667.271
203.6904117,681.46
203.6966624,667.255
203.7122885,667.619
203.7154136,669.871
203.734163,673.72
203.7372877,666.726
203.7591595,679.047
203.7622838,668.679
203.7904008,674.388
203.7935247,668.9
203.7966485,657.383
203.8060197,672.076
203.8091433,669.461
203.8091433,671.854
203.8153905,672.253
203.8310074,680.271
203.8310074,671.953
203.8528692,706.803
203.8559921,662.16
203.8559921,745.201
203.8622377,666.762
203.9059522,676.774
203.9746274,677.007
203.9902321,670.794
203.9995944,667.306
203.9995944,670.674
204.0214381,673.271
204.0401594,662.07
204.0495194,654.784
204.0651184,660.328
204.0682381,666.13
204.0713577,657.63
204.0713577,680.721
204.0900744,666.213
204.1056703,665.104
204.1181462,672.774
204.1399772,679.264
204.1462142,708.777
204.1618059,669.66
204.1742783,664.125
204.1805143,693.638
204.18675,665.157
204.199221,676.089
204.199221,688.667
204.2085737,679.57
204.2241606,687.218
204.2677976,660.823
204.2709141,664.31
204.2709141,681.677
204.2771471,679.529
204.2802636,686.128
204.295845,663.22
204.2989611,674.424
204.3020772,666.759
204.3270043,666.81
204.3301199,670.372
204.3394666,665.443
204.3488129,678.471
204.3519283,661.676
204.3550436,674.253
204.3643891,712.924
204.3737343,661.531
204.3799641,660.821
204.3893086,667.916
204.4329103,678.112
204.4391384,676.327
204.4796161,670.5
204.5014085,676.94
204.5169731,665.889
204.5231986,686.741
204.5231986,662.223
204.5263113,681.72
204.5387615,669.885
204.541874,675.504
204.5480987,672.026
204.6103357,669.786
204.6227808,667.373
204.625892,673.097
204.6290031,671.261
204.657001,682.943
204.6601117,678.629
204.6632223,676.984
204.6818848,668.662
204.7036557,669.371
204.7098755,670.212
204.7160952,681.518
204.7565182,677.844
204.7565182,680.297
204.7627364,682.129
204.7658454,703.18
204.7938246,674.619
204.7969332,695.209
204.8000417,674.93
204.8000417,673.88
204.8249082,683.82
204.8280162,677.454
204.8280162,672.77
204.8311243,713.957
204.8342323,675.085
204.8528793,680.96
204.8590946,666.479
204.8684172,685.637
204.9057033,685.483
204.9181304,666.811
204.9491951,670.713
204.9554075,670.474
204.9678317,662.061
204.9957833,671.799
205.0268362,679.242
205.0423609,664.025
205.060989,677.312
205.0703024,694.109
205.0951361,678.063
205.1261739,669.803
205.1323809,680.429
205.1572071,685.698
205.1665161,669.728
205.1758248,670.729
205.1820303,789.399
205.185133,673.337
205.1944407,667.14
205.2161572,672.799
205.2192594,686.259
205.2223615,746.481
205.2378714,674.229
205.2657863,665.894
205.2781917,672.63
205.2998993,673.502
205.3030002,687.923
205.3123026,671.869
205.3216046,675.923
205.3309062,683.142
205.3557084,668.968
205.3681083,678.046
205.3681083,750.481
205.3774078,672.417
205.3867069,678.928
205.3898065,671.793
205.392906,668.032
205.4238989,687.482
205.4238989,675.558
205.4331958,684.369
205.4579856,667.313
205.4579856,677.082
205.4827725,675.641
205.4858706,676.418
205.4920668,671.026
205.4920668,674.921
205.4951648,673.783
205.4982627,669.671
205.5044585,676.789
205.5137518,673.649
205.5261422,673.911
205.5354345,675.765
205.5354345,710.538
205.5509208,674.669
205.557115,669.772
205.5695028,675.454
205.5695028,670.902
205.5695028,681.471
205.5756964,672.88
205.5849865,678.444
205.5880831,668.346
205.5942762,687.953
205.609758,682.158
205.609758,670.74
205.6252387,665.248
205.6252387,681.762
205.6345266,673.16
205.6376224,674.809
205.6376224,671.035
205.6407182,684.27
205.6469097,674.529
205.6623876,680.942
205.665483,672.871
205.6685784,679.444
205.6778643,681.994
205.6809595,676.869
205.6964349,668.878
205.7180983,675.669
205.7552305,670.611
205.7707002,679.397
205.7768878,699.209
205.7861688,669.301
205.7923559,670.166
205.7985428,680.455
205.8232886,671.659
205.8263816,683.341
205.8294746,681.892
205.8511241,682.893
205.8511241,686.947
205.8634942,685.552
205.882048,678.712
205.9006001,690.42
205.9067838,678.008
205.9191505,675.312
205.9191505,684.947
205.9624284,678.124
205.9809733,666.635
206.0087874,709.061
206.0149679,685.4
206.0273281,675.102
206.0273281,670.674
206.0365979,681.437
206.0458672,685.672
206.0551361,666.275
206.0705833,676.179
206.0922075,680.514
206.1076519,682.308
206.135449,680.142
206.1385373,664.992
206.1508902,667.268
206.1570663,667.768
206.1848568,671.737
206.1879444,672.119
206.2188177,682.854
206.2219048,700.283
206.2311658,675.798
206.2465999,679.539
206.2743782,676.03
206.2836368,676.708
206.2867229,675.888
206.292895,668.556
206.3052387,679.713
206.3083245,679.27
206.3175816,672.646
206.3206672,686.276
206.3299237,682.334
206.3546058,677.12
206.3854543,677.219
206.3977924,671.645
206.4008768,677.766
206.4008768,676.412
206.4070454,681.475
206.4286344,683.722
206.4286344,685.227
206.4533046,691.826
206.4594718,679.068
206.4718054,669.773
206.4748887,677.447
206.477972,681.496
206.4810552,676.777
206.4810552,680.024
206.508802,678.636
206.545792,675.523
206.5488742,676.021
206.5488742,697.251
206.5827753,683.803
206.5827753,676.825
206.6043459,686.675
206.6166709,668.926
206.6166709,677.851
206.6289952,721.635
206.6289952,674.393
206.669044,682.661
206.6752047,687.588
206.6875255,679.815
206.6875255,682.169
206.6936856,680.837
206.7029255,685.502
206.733722,683.629
206.7521977,682.052
206.7706717,681.257
206.8014581,687.288
206.8168496,680.407
206.8414736,683.361
206.8445513,676.916
206.8507068,687.435
206.8599396,678.629
206.8814813,683.001
206.8999438,677.932
206.9614735,684.885
206.9799289,679.982
206.9799289,689.085
206.9922315,681.292
207.0106842,687.144
207.0106842,674.773
207.0260601,677.564
207.0291351,683.694
207.0352851,681.813
207.03836,676.104
207.03836,684.632
207.0445097,690.41
207.0475845,678.182
207.0691066,669.052
207.0783297,689.062
207.0875524,691.39
207.0967746,697.902
207.0998486,678.056
207.1029226,675.875
207.1182917,688.328
207.1213653,672.456
207.1305861,679.072
207.1305861,671.74
207.1459531,686.809
207.1490264,678.75
207.1582459,670.292
207.1736109,686.098
207.2074098,679.686
207.219699,676.717
207.2227712,690.875
207.2227712,685.815
207.2289154,690.089
207.2381313,680.88
207.2412032,685.843
207.2504187,693.2
207.2842051,688.072
207.2842051,676.165
207.2903475,699.061
207.2934186,675.062
207.2964897,677.626
207.3026317,685.368
207.3333391,680.821
207.3333391,676.323
207.3364096,677.873
207.3486911,687.552
207.3793917,699.5
207.3947403,678.193
207.4039489,688.946
207.4131571,678.133
207.4131571,684.233
207.4346413,690.578
207.4346413,674.023
207.4377103,689.612
207.4377103,672.582
207.4561233,678.676
207.4745347,683.885
207.486808,690.959
207.4929444,681.811
207.4990806,687.426
207.5021486,681.306
207.5297589,675.618
207.5481638,688.855
207.5573656,676.56
207.5819017,679.602
207.5849685,669.837
207.5880353,676.487
207.5941687,681.702
207.5972353,689.11
207.6003019,695.046
207.6187005,666.924
207.624833,686.114
207.624833,682.381
207.6554927,682.352
207.6646898,675.061
207.7229283,682.867
207.725993,686.205
207.7351869,684.724
