Eccentricity,roundness,Class
0.734474024,0.916560272,DERMASON
0.749917353,0.898923891,DERMASON
0.758028491,0.904400171,DERMASON
0.644229125,0.939704521,DERMASON
0.690821842,0.936291591,DERMASON
0.747354532,0.898759808,DERMASON
0.75709369,0.899729058,DERMASON
0.713050205,0.930185384,DERMASON
0.740216585,0.92359595,DERMASON
0.730341116,0.91345555,DERMASON
0.775064573,0.882941153,DERMASON
0.688960279,0.935782379,DERMASON
0.735702549,0.896748339,DERMASON
0.745623475,0.877233725,DERMASON
0.756324502,0.901953787,DERMASON
0.723760957,0.916971029,DERMASON
0.697195657,0.926741936,DERMASON
0.69840451,0.927572604,DERMASON
0.751302381,0.903670048,DERMASON
0.753693462,0.865585958,DERMASON
0.643384814,0.944070287,DERMASON
0.746994689,0.920575318,DERMASON
0.703139556,0.926857254,DERMASON
0.774223712,0.891831853,DERMASON
0.786405006,0.897472234,DERMASON
0.730594064,0.914383646,DERMASON
0.709986441,0.94012237,DERMASON
0.740234603,0.884402853,DERMASON
0.684796479,0.937769609,DERMASON
0.727173038,0.915459573,DERMASON
0.699107104,0.936280419,DERMASON
0.765817374,0.912281266,DERMASON
0.714299006,0.929074694,DERMASON
0.725536791,0.928111734,DERMASON
0.757421071,0.914810138,DERMASON
0.793285366,0.887504315,DERMASON
0.684949648,0.938837626,DERMASON
0.703105843,0.941620225,DERMASON
0.775720581,0.89759946,DERMASON
0.65219195,0.947224144,DERMASON
0.784120187,0.91006867,DERMASON
0.744807935,0.916220929,DERMASON
0.715089227,0.939937376,DERMASON
0.789898133,0.899410882,DERMASON
0.723229585,0.933990364,DERMASON
0.742921489,0.916598979,DERMASON
0.666391138,0.931911975,DERMASON
0.714404478,0.90693523,DERMASON
0.750767562,0.912241046,DERMASON
0.726851703,0.921563357,DERMASON
0.732492089,0.909795234,DERMASON
0.740803655,0.866391442,DERMASON
0.728528707,0.887859308,DERMASON
0.728432995,0.931637023,DERMASON
0.757733485,0.910272316,DERMASON
0.729092863,0.926837426,DERMASON
0.690323066,0.935513045,DERMASON
0.732288762,0.902769525,DERMASON
0.759827019,0.897653427,DERMASON
0.756771578,0.897890109,DERMASON
0.715110208,0.930570751,DERMASON
0.765401856,0.900853807,DERMASON
0.704485584,0.933845153,DERMASON
0.724938263,0.919482541,DERMASON
0.709299276,0.938945742,DERMASON
0.708523231,0.937498691,DERMASON
0.730572534,0.921745617,DERMASON
0.692314285,0.909884196,DERMASON
0.74337128,0.902155046,DERMASON
0.734735065,0.939144837,DERMASON
0.757933727,0.897468432,DERMASON
0.6966578,0.93873241,DERMASON
0.730179628,0.928540702,DERMASON
0.717086723,0.92028073,DERMASON
0.687152604,0.92941364,DERMASON
0.801684725,0.882769011,DERMASON
0.73399293,0.926388155,DERMASON
0.765873137,0.916166402,DERMASON
0.751125821,0.909375112,DERMASON
0.703170578,0.925796516,DERMASON
0.752244229,0.880052429,DERMASON
0.720347542,0.920761059,DERMASON
0.770151407,0.909389562,DERMASON
0.660745574,0.940676273,DERMASON
0.72558334,0.906076353,DERMASON
0.729505006,0.928479752,DERMASON
0.769823087,0.913822959,DERMASON
0.699850459,0.835620842,DERMASON
0.740770999,0.910197387,DERMASON
0.782876446,0.900192446,DERMASON
0.756548883,0.892901817,DERMASON
0.665143032,0.939055307,DERMASON
0.711691777,0.929260794,DERMASON
0.751863022,0.919156438,DERMASON
0.804360394,0.89524068,DERMASON
0.801572791,0.885729986,DERMASON
0.754267283,0.920431482,DERMASON
0.711391031,0.900718977,DERMASON
0.801658192,0.86693222,DERMASON
0.687867989,0.907081546,DERMASON
0.722403644,0.937301347,DERMASON
0.730592549,0.90007685,DERMASON
0.749728295,0.926489981,DERMASON
0.812539067,0.876213608,DERMASON
0.731814747,0.936818184,DERMASON
0.732651143,0.932431387,DERMASON
0.768454317,0.898800211,DERMASON
0.755191373,0.911615126,DERMASON
0.753277173,0.903686583,DERMASON
0.658784153,0.93660907,DERMASON
0.777222053,0.884034695,DERMASON
0.730731557,0.916788947,DERMASON
0.746570765,0.904025823,DERMASON
0.785557932,0.875353793,DERMASON
0.776190896,0.907880902,DERMASON
0.789487786,0.889173019,DERMASON
0.746668304,0.914088395,DERMASON
0.695668445,0.930163595,DERMASON
0.765252264,0.909967397,DERMASON
0.755494146,0.913330572,DERMASON
0.749365531,0.900806202,DERMASON
0.758531187,0.915727997,DERMASON
0.780553573,0.910405297,DERMASON
0.787564552,0.877460868,DERMASON
0.760640158,0.906555563,DERMASON
0.755065157,0.908774793,DERMASON
0.718386697,0.929838647,DERMASON
0.756590079,0.874343202,DERMASON
0.768381404,0.891152475,DERMASON
0.683314563,0.939538017,DERMASON
0.70579086,0.937352719,DERMASON
0.731484007,0.932694512,DERMASON
0.706833041,0.937648128,DERMASON
0.735614607,0.901513165,DERMASON
0.695299885,0.911895229,DERMASON
0.734735869,0.931947486,DERMASON
0.711151617,0.934472708,DERMASON
0.741181706,0.918423915,DERMASON
0.75291622,0.917300303,DERMASON
0.720837813,0.924630863,DERMASON
0.811507265,0.866523311,DERMASON
0.718937116,0.918212914,DERMASON
0.810370405,0.874565718,DERMASON
0.665041014,0.940825191,DERMASON
0.779054544,0.882064796,DERMASON
0.774812284,0.890385041,DERMASON
0.735005932,0.865614068,DERMASON
0.764677117,0.902764178,DERMASON
0.738646108,0.907186066,DERMASON
0.699256372,0.946713221,DERMASON
0.762920215,0.894283421,DERMASON
0.686514211,0.922839029,DERMASON
0.801382815,0.905120986,DERMASON
0.678846443,0.932022527,DERMASON
0.80970536,0.882287705,DERMASON
0.720986597,0.939960971,DERMASON
0.805156627,0.80588893,DERMASON
0.764717581,0.907992158,DERMASON
0.794533583,0.867258692,DERMASON
0.757544562,0.913282701,DERMASON
0.736814878,0.924930585,DERMASON
0.771276936,0.870578821,DERMASON
0.638933542,0.950299636,DERMASON
0.684533585,0.931127939,DERMASON
0.785929985,0.878967385,DERMASON
0.699098994,0.931914755,DERMASON
0.753062277,0.920368983,DERMASON
0.766459124,0.893714333,DERMASON
0.539963648,0.947079406,DERMASON
0.77440515,0.890984919,DERMASON
0.747673193,0.88289456,DERMASON
0.727671644,0.908837823,DERMASON
0.715072135,0.930829858,DERMASON
0.671669147,0.666120746,DERMASON
0.718485546,0.91703765,DERMASON
0.667360355,0.927675793,DERMASON
0.760907107,0.904208475,DERMASON
0.669269299,0.932848852,DERMASON
0.688151473,0.935225462,DERMASON
0.741111107,0.896342863,DERMASON
0.748466948,0.908159581,DERMASON
0.753289078,0.911540988,DERMASON
0.768003567,0.904930164,DERMASON
0.76600364,0.892819774,DERMASON
0.672668231,0.935953929,DERMASON
0.762653042,0.900220391,DERMASON
0.748518646,0.923252051,DERMASON
0.844276626,0.730431335,DERMASON
0.754523295,0.916286849,DERMASON
0.743652237,0.889023796,DERMASON
0.760153579,0.919407421,DERMASON
0.679974951,0.946860076,DERMASON
0.670573318,0.9339381,DERMASON
0.731870011,0.90566309,DERMASON
0.741178081,0.910765748,DERMASON
0.785433763,0.904145849,DERMASON
0.677210948,0.931240285,DERMASON
0.707534901,0.932655968,DERMASON
0.817151505,0.877255085,DERMASON
0.753471787,0.899541111,DERMASON
0.737940682,0.919109215,DERMASON
0.703316585,0.933289191,DERMASON
0.695398141,0.929135996,DERMASON
0.719646987,0.933168158,DERMASON
0.684896861,0.928637998,DERMASON
0.729154384,0.912664901,DERMASON
0.724432192,0.929708235,DERMASON
0.673192454,0.945773717,DERMASON
0.745141065,0.895938564,DERMASON
0.74141166,0.903453754,DERMASON
0.692796688,0.910203225,DERMASON
0.738489952,0.909810282,DERMASON
0.652694567,0.849890671,DERMASON
0.747277101,0.85563052,DERMASON
0.739255624,0.907903692,DERMASON
0.723936284,0.927912238,DERMASON
0.767683702,0.890572979,DERMASON
0.75309829,0.895672406,DERMASON
0.795185649,0.889323913,DERMASON
0.629582528,0.953287125,DERMASON
0.68272133,0.893216532,DERMASON
0.605029841,0.870199617,DERMASON
0.682253982,0.938511416,DERMASON
0.759551202,0.890643386,DERMASON
0.693089133,0.92742846,DERMASON
0.758496955,0.912875801,DERMASON
0.780111714,0.881968202,DERMASON
0.775209347,0.897117466,DERMASON
0.690763425,0.893255981,DERMASON
0.685036187,0.919745868,DERMASON
0.768828474,0.917604146,DERMASON
0.781550437,0.903482835,DERMASON
0.673834851,0.934320155,DERMASON
0.710662517,0.932535595,DERMASON
0.780966767,0.887840125,DERMASON
0.705428981,0.912844206,DERMASON
0.706150396,0.875392662,DERMASON
0.823671918,0.884963169,DERMASON
0.776449409,0.859045559,DERMASON
0.685901179,0.931955348,DERMASON
0.764205255,0.886107198,DERMASON
0.766919337,0.91021788,DERMASON
0.706945248,0.903732272,DERMASON
0.790334561,0.889907723,DERMASON
0.712922771,0.923173042,DERMASON
0.690968361,0.93648075,DERMASON
0.739405366,0.927131303,DERMASON
0.765211417,0.91094953,DERMASON
0.736510481,0.914296596,DERMASON
0.745410715,0.921292356,DERMASON
0.753276057,0.917984164,DERMASON
0.649990256,0.947725474,DERMASON
0.784103192,0.897033823,DERMASON
0.660751489,0.933107733,DERMASON
0.710981788,0.921550623,DERMASON
0.697567794,0.949767382,DERMASON
0.75401567,0.911650383,DERMASON
0.670257311,0.939598508,DERMASON
0.726766076,0.925606686,DERMASON
0.694382212,0.899580883,DERMASON
0.77776819,0.879568389,DERMASON
0.702606569,0.911913234,DERMASON
0.735226505,0.926727306,DERMASON
0.719019378,0.91548628,DERMASON
0.73707109,0.924424575,DERMASON
0.840798034,0.838781944,DERMASON
0.839974774,0.836059491,DERMASON
0.706703521,0.939146809,DERMASON
0.767384146,0.89523961,DERMASON
0.712815775,0.925494099,DERMASON
0.775560903,0.907907444,DERMASON
0.797166674,0.895583127,DERMASON
0.747549831,0.905490581,DERMASON
0.670387293,0.945296866,DERMASON
0.660397327,0.938486996,DERMASON
0.621261437,0.948576101,DERMASON
0.730788822,0.936211916,DERMASON
0.753796806,0.906596829,DERMASON
0.562779747,0.945235224,DERMASON
0.718735643,0.892746605,DERMASON
0.801494398,0.788177524,DERMASON
0.778970307,0.840625983,DERMASON
0.760128096,0.902309796,DERMASON
0.777892286,0.876123604,DERMASON
0.767234193,0.903706173,DERMASON
0.727345162,0.921881172,DERMASON
0.800006902,0.869990725,DERMASON
0.75756727,0.910829908,DERMASON
0.750848017,0.897901769,DERMASON
0.764378117,0.883741997,DERMASON
0.693039788,0.930932028,DERMASON
0.716989858,0.92781992,DERMASON
0.693103304,0.923326837,DERMASON
0.734760138,0.921492181,DERMASON
0.746687911,0.922861276,DERMASON
0.811365396,0.849812227,DERMASON
0.800460994,0.880432896,DERMASON
0.810986912,0.883127414,DERMASON
0.75645984,0.914053353,DERMASON
0.766934053,0.909625129,DERMASON
0.732129835,0.91052019,DERMASON
0.664963713,0.916794945,DERMASON
0.744987524,0.914318318,DERMASON
0.68624465,0.927280647,DERMASON
0.718320714,0.933369722,DERMASON
0.757367561,0.914694483,DERMASON
0.670669208,0.931194201,DERMASON
0.712018857,0.932049779,DERMASON
0.787603559,0.89319767,DERMASON
0.717690461,0.920901621,DERMASON
0.751646742,0.915294474,DERMASON
0.728133589,0.912820971,DERMASON
0.801766607,0.891804788,DERMASON
0.708994945,0.923066914,DERMASON
0.713639241,0.897129814,DERMASON
0.860925214,0.771015014,DERMASON
0.780050248,0.909293416,DERMASON
0.73876722,0.921767684,DERMASON
0.71704427,0.936857445,DERMASON
0.73691904,0.89990381,DERMASON
0.704689082,0.927165393,DERMASON
0.776457308,0.910445886,DERMASON
0.704250118,0.924760178,DERMASON
0.742991863,0.912705349,DERMASON
0.767079971,0.892115785,DERMASON
0.726974023,0.935479987,DERMASON
0.671259058,0.948720154,DERMASON
0.699054738,0.933137474,DERMASON
0.720126307,0.913797689,DERMASON
0.731718067,0.907855934,DERMASON
0.760449983,0.889410559,DERMASON
0.790119606,0.875004232,DERMASON
0.746565277,0.913506075,DERMASON
0.69865857,0.928932575,DERMASON
0.785986976,0.905488928,DERMASON
0.735933043,0.911046732,DERMASON
0.755849418,0.921673467,DERMASON
0.716435682,0.813809738,DERMASON
0.756440724,0.916289284,DERMASON
0.743468665,0.923284255,DERMASON
0.687487891,0.91119351,DERMASON
0.74008919,0.932053762,DERMASON
0.795796841,0.87945322,DERMASON
0.723766523,0.90122234,DERMASON
0.707135411,0.907876307,DERMASON
0.68643689,0.896825593,DERMASON
0.756810858,0.889830818,DERMASON
0.687315313,0.895659844,DERMASON
0.808630841,0.870214017,DERMASON
0.782702949,0.838969133,DERMASON
0.731472993,0.902065104,DERMASON
0.740313969,0.912728609,DERMASON
0.729233427,0.915654142,DERMASON
0.74407331,0.916587773,DERMASON
0.773573439,0.906364509,DERMASON
0.714841636,0.90979659,DERMASON
0.800588174,0.871030456,DERMASON
0.774539436,0.896367025,DERMASON
0.766455713,0.911732758,DERMASON
0.774453853,0.88758057,DERMASON
0.752373687,0.906092372,DERMASON
0.756408999,0.828308873,DERMASON
0.762555377,0.909756246,DERMASON
0.709820258,0.932554833,DERMASON
0.68086186,0.918849194,DERMASON
0.72045854,0.908583834,DERMASON
0.695382654,0.940842447,DERMASON
0.768707897,0.89568457,DERMASON
0.739769659,0.904653909,DERMASON
0.741325369,0.920121613,DERMASON
0.661335743,0.95299467,DERMASON
0.735958267,0.917142239,DERMASON
0.702237206,0.933485025,DERMASON
0.739170995,0.919824605,DERMASON
0.784773621,0.901374565,DERMASON
0.754614151,0.911055555,DERMASON
0.720305031,0.915071492,DERMASON
0.722088733,0.889121321,DERMASON
0.722019964,0.938880733,DERMASON
0.722796614,0.929525434,DERMASON
0.772984148,0.902205944,DERMASON
0.789814581,0.900788328,DERMASON
0.745020223,0.906717352,DERMASON
0.78119454,0.870521896,DERMASON
0.753296211,0.917942771,DERMASON
0.781431369,0.904180953,DERMASON
0.755141715,0.912823571,DERMASON
0.697354647,0.939832148,DERMASON
0.672092421,0.926084971,DERMASON
0.763634637,0.862312901,DERMASON
0.710332131,0.934826569,DERMASON
0.74823067,0.918940238,DERMASON
0.755403668,0.891879833,DERMASON
0.707784699,0.905888995,DERMASON
0.77733939,0.89734056,DERMASON
0.669877607,0.939868592,DERMASON
0.805151572,0.889282724,DERMASON
0.808416288,0.886659854,DERMASON
0.702508995,0.930890786,DERMASON
0.742608593,0.888183383,DERMASON
0.703219518,0.930788113,DERMASON
0.703550544,0.926647589,DERMASON
0.682613043,0.930499578,DERMASON
0.711851801,0.921852828,DERMASON
0.711637454,0.922522717,DERMASON
0.78194141,0.898076234,DERMASON
0.716357969,0.910798036,DERMASON
0.702421419,0.922850337,DERMASON
0.674773307,0.959089342,DERMASON
0.75830744,0.899035405,DERMASON
0.772964216,0.90140743,DERMASON
0.750290576,0.898182503,DERMASON
0.687967652,0.93795015,DERMASON
0.780737581,0.890078818,DERMASON
0.754790633,0.918985126,DERMASON
0.689811213,0.92535146,DERMASON
0.724680799,0.911119035,DERMASON
0.71124059,0.930087277,DERMASON
0.696884095,0.928363502,DERMASON
0.708020291,0.935263934,DERMASON
0.727139643,0.89600509,DERMASON
0.725709837,0.93173619,DERMASON
0.709284867,0.918360758,DERMASON
0.730775138,0.919586791,DERMASON
0.786483426,0.905943909,DERMASON
0.752510874,0.897473455,DERMASON
0.734319365,0.928455216,DERMASON
0.722034012,0.891295818,DERMASON
0.77248771,0.892336416,DERMASON
0.73972641,0.932909876,DERMASON
0.774752002,0.842702826,DERMASON
0.718590409,0.881217541,DERMASON
0.777279014,0.879787214,DERMASON
0.694623241,0.913276705,DERMASON
0.785821262,0.879802714,DERMASON
0.72820982,0.913384634,DERMASON
0.749824906,0.903994838,DERMASON
0.694503474,0.935967861,DERMASON
0.713251303,0.931768566,DERMASON
0.699375512,0.897464597,DERMASON
0.794884731,0.862950406,DERMASON
0.773044187,0.906437041,DERMASON
0.673182475,0.919448662,DERMASON
0.666607063,0.95240593,DERMASON
0.737838366,0.930550634,DERMASON
0.785253323,0.873303911,DERMASON
0.727905005,0.916013523,DERMASON
0.716502397,0.908445913,DERMASON
0.694496486,0.935351541,DERMASON
0.709775351,0.916129783,DERMASON
0.774415861,0.870551432,DERMASON
0.706836021,0.906592638,DERMASON
0.650378514,0.933962579,DERMASON
0.6828665,0.927092374,DERMASON
0.7238638,0.923385413,DERMASON
0.696205785,0.878630657,DERMASON
0.798708465,0.889991658,DERMASON
0.706001443,0.912749367,DERMASON
0.758312098,0.897585328,DERMASON
0.764240518,0.918006931,DERMASON
0.726320104,0.920263212,DERMASON
0.778732288,0.8900229,DERMASON
0.681475828,0.935755996,DERMASON
0.76516439,0.882966032,DERMASON
0.782818642,0.902873843,DERMASON
0.764799322,0.731553722,DERMASON
0.757781539,0.905123371,DERMASON
0.68457063,0.942127128,DERMASON
0.716058242,0.931282035,DERMASON
0.705530821,0.930165882,DERMASON
0.782606086,0.8938744,DERMASON
0.717378929,0.900917642,DERMASON
0.717233747,0.900866126,DERMASON
0.752201747,0.924787287,DERMASON
0.713052428,0.896430174,DERMASON
0.737203003,0.907703638,DERMASON
0.716022788,0.921020348,DERMASON
0.769938424,0.913589628,DERMASON
0.789850531,0.885437512,DERMASON
0.787711805,0.90507585,DERMASON
0.711626444,0.927868181,DERMASON
0.78419091,0.882165092,DERMASON
0.731136347,0.887156447,DERMASON
0.788325698,0.903645757,DERMASON
0.741366989,0.906073781,DERMASON
0.711272361,0.919342199,DERMASON
0.770980285,0.917387916,DERMASON
0.697598314,0.856669167,DERMASON
0.753558262,0.905160076,DERMASON
0.755799016,0.92393151,DERMASON
0.740128436,0.917085424,DERMASON
0.730434859,0.924680272,DERMASON
0.736449688,0.928473795,DERMASON
0.712135852,0.930852697,DERMASON
0.781394989,0.904462121,DERMASON
0.757957791,0.902036975,DERMASON
0.736778658,0.93005771,DERMASON
0.746283835,0.900398418,DERMASON
0.671232695,0.931847678,DERMASON
0.767092669,0.900369854,DERMASON
0.734883288,0.900151838,DERMASON
0.749354099,0.918099355,DERMASON
0.63107897,0.957554269,DERMASON
0.70613514,0.927054416,DERMASON
0.786188319,0.893959922,DERMASON
0.71507897,0.920700727,DERMASON
0.722383497,0.933656323,DERMASON
0.752831336,0.912697244,DERMASON
0.677893611,0.918547621,DERMASON
0.75107872,0.909943443,DERMASON
0.768003473,0.914321192,DERMASON
0.721815346,0.911188251,DERMASON
0.722811047,0.891341328,DERMASON
0.750116754,0.911199556,DERMASON
0.714068338,0.927665247,DERMASON
0.728794595,0.912778823,DERMASON
0.752074849,0.910414247,DERMASON
0.803590586,0.871563905,DERMASON
0.749131389,0.898592815,DERMASON
0.696685593,0.944522437,DERMASON
0.749398209,0.916614455,DERMASON
0.712577604,0.928787223,DERMASON
0.709338993,0.906574257,DERMASON
0.783891541,0.891757807,DERMASON
0.745281007,0.909993242,DERMASON
0.750269863,0.888341627,DERMASON
0.750006422,0.904310005,DERMASON
0.666052127,0.926160133,DERMASON
0.722489289,0.917294235,DERMASON
0.748259662,0.879878638,DERMASON
0.747160306,0.888678237,DERMASON
0.755854382,0.903608903,DERMASON
0.657201426,0.921925384,DERMASON
0.678820774,0.948030729,DERMASON
0.673106529,0.923663516,DERMASON
0.746318061,0.865921604,DERMASON
0.702600037,0.925666924,DERMASON
0.737286273,0.930668509,DERMASON
0.688286343,0.912882585,DERMASON
0.768227959,0.906057411,DERMASON
0.781161522,0.907063803,DERMASON
0.720074271,0.923859941,DERMASON
0.738765779,0.920938898,DERMASON
0.761104598,0.904479244,DERMASON
0.746647037,0.902691453,DERMASON
0.761459571,0.883757866,DERMASON
0.778984925,0.898493134,DERMASON
0.742197839,0.920579047,DERMASON
0.760470648,0.904054044,DERMASON
0.755782722,0.903304567,DERMASON
0.753211264,0.905756336,DERMASON
0.760782702,0.918152732,DERMASON
0.725250332,0.914489203,DERMASON
0.717091142,0.881979728,DERMASON
0.71194496,0.923102489,DERMASON
0.760847351,0.909383026,DERMASON
0.735453806,0.909649362,DERMASON
0.730388277,0.934885773,DERMASON
0.717038104,0.915516174,DERMASON
0.729443623,0.911971134,DERMASON
0.72356284,0.928292911,DERMASON
0.709206513,0.915724565,DERMASON
0.769069297,0.889757599,DERMASON
0.675568938,0.932414756,DERMASON
0.745460093,0.923718558,DERMASON
0.735883875,0.915297253,DERMASON
0.707775663,0.926792242,DERMASON
0.801947529,0.865387965,DERMASON
0.768866347,0.885711612,DERMASON
0.63916146,0.921674091,DERMASON
0.767628659,0.823108639,DERMASON
0.696277722,0.929763702,DERMASON
0.726856769,0.917250764,DERMASON
0.773573166,0.913561489,DERMASON
0.747810878,0.914898698,DERMASON
0.734372991,0.924250346,DERMASON
0.754390659,0.911863745,DERMASON
0.76663638,0.904811018,DERMASON
0.691031905,0.946405338,DERMASON
0.690411323,0.909289157,DERMASON
0.723338348,0.904710822,DERMASON
0.734821816,0.929448885,DERMASON
0.774607841,0.889785451,DERMASON
0.780694858,0.912049587,DERMASON
0.762981467,0.915013094,DERMASON
0.745997031,0.898030404,DERMASON
0.820947554,0.861542278,DERMASON
0.81451724,0.847718643,DERMASON
0.727295101,0.918769439,DERMASON
0.736388486,0.926720787,DERMASON
0.724216022,0.917887243,DERMASON
0.78282045,0.892734942,DERMASON
0.719281053,0.915451777,DERMASON
0.749876286,0.90849733,DERMASON
0.703191553,0.882387349,DERMASON
0.771718359,0.908645641,DERMASON
0.734661433,0.923576081,DERMASON
0.721563486,0.938576876,DERMASON
0.731818216,0.929375353,DERMASON
0.752498911,0.906511819,DERMASON
0.815107077,0.881678775,DERMASON
0.786352738,0.905739323,DERMASON
0.743047401,0.908250077,DERMASON
0.792571008,0.896796375,DERMASON
0.691102974,0.94197217,DERMASON
0.667910598,0.909529757,DERMASON
0.780957203,0.897113567,DERMASON
0.717936004,0.9368494,DERMASON
0.762803308,0.916030571,DERMASON
0.660231886,0.940774088,DERMASON
0.770757383,0.833414644,DERMASON
0.725472932,0.89926065,DERMASON
0.761434332,0.918053772,DERMASON
0.783917801,0.885938369,DERMASON
0.810629187,0.869323296,DERMASON
0.733946076,0.914777994,DERMASON
0.796828102,0.691447055,DERMASON
0.716611473,0.91731334,DERMASON
0.778984803,0.893663969,DERMASON
0.760653593,0.9113461,DERMASON
0.752483866,0.916273429,DERMASON
0.707422224,0.489618256,DERMASON
0.723133032,0.930811218,DERMASON
0.757386714,0.900050826,DERMASON
0.772182663,0.896316486,DERMASON
0.780905591,0.864152948,DERMASON
0.692706206,0.943220332,DERMASON
0.702649799,0.884374595,DERMASON
0.700048958,0.939917257,DERMASON
0.756174708,0.886614816,DERMASON
0.778805028,0.855265747,DERMASON
0.700940385,0.919367119,DERMASON
0.783110873,0.876652405,DERMASON
0.745366403,0.908709913,DERMASON
0.80408328,0.878074368,DERMASON
0.73955111,0.897633838,DERMASON
0.743179345,0.90746605,DERMASON
0.731083539,0.918831542,DERMASON
0.762936594,0.920952746,DERMASON
0.744313626,0.896756638,DERMASON
0.763294242,0.910253973,DERMASON
0.705090755,0.92103458,DERMASON
0.739675864,0.927128854,DERMASON
0.723554681,0.909916673,DERMASON
0.743388097,0.908952808,DERMASON
0.738461401,0.91818886,DERMASON
0.740407105,0.915503742,DERMASON
0.740646324,0.905340736,DERMASON
0.770386748,0.917330949,DERMASON
0.748129492,0.910460744,DERMASON
0.767575682,0.891042373,DERMASON
0.750021077,0.926155968,DERMASON
0.796838886,0.877597033,DERMASON
0.759989492,0.914206822,DERMASON
0.706755284,0.896779576,DERMASON
0.703203201,0.926431352,DERMASON
0.768800282,0.904961825,DERMASON
0.659507054,0.943873303,DERMASON
0.755995254,0.900979001,DERMASON
0.782375183,0.894697497,DERMASON
0.757529998,0.889519603,DERMASON
0.748821705,0.889393168,DERMASON
0.794394018,0.88941545,DERMASON
0.723260116,0.913453381,DERMASON
0.738807605,0.921332053,DERMASON
0.717960429,0.921742662,DERMASON
0.713105002,0.920055252,DERMASON
0.633086549,0.939775385,DERMASON
0.731702202,0.920949375,DERMASON
0.758294601,0.901416707,DERMASON
0.655698091,0.93687466,DERMASON
0.751112092,0.931288373,DERMASON
0.785167095,0.899099579,DERMASON
0.729008937,0.930440816,DERMASON
0.714741062,0.933800759,DERMASON
0.721387215,0.92144621,DERMASON
0.724654972,0.916558544,DERMASON
0.693512491,0.921053167,DERMASON
0.688136735,0.940052118,DERMASON
0.737412713,0.903138973,DERMASON
0.757252594,0.906648186,DERMASON
0.783922701,0.865874,DERMASON
0.738781113,0.926870382,DERMASON
0.790517033,0.893003926,DERMASON
0.779481009,0.896379763,DERMASON
0.7431373,0.914301933,DERMASON
0.718376566,0.942456881,DERMASON
0.739169136,0.91494239,DERMASON
0.68239892,0.949346631,DERMASON
0.755008502,0.901938889,DERMASON
0.725427552,0.906460669,DERMASON
0.744362924,0.896249269,DERMASON
0.705956702,0.9153755,DERMASON
0.740905909,0.920528408,DERMASON
0.689981974,0.942243369,DERMASON
0.738011766,0.896707324,DERMASON
0.732153623,0.924070691,DERMASON
0.652417691,0.941961652,DERMASON
0.713625276,0.929157264,DERMASON
0.724222642,0.917990805,DERMASON
0.737757491,0.927291172,DERMASON
0.758680908,0.897532752,DERMASON
0.749645044,0.899054981,DERMASON
0.765285742,0.9115259,DERMASON
0.821201662,0.88687349,DERMASON
0.731502155,0.922598174,DERMASON
0.761136875,0.911723027,DERMASON
0.709039055,0.896811735,DERMASON
0.699194786,0.936176707,DERMASON
0.735883383,0.916184221,DERMASON
0.736249494,0.898099609,DERMASON
0.711388037,0.919509971,DERMASON
0.792362702,0.881779868,DERMASON
0.726605804,0.919779865,DERMASON
0.757860111,0.91891814,DERMASON
0.694032348,0.912778016,DERMASON
0.743282421,0.902544417,DERMASON
0.693960837,0.921607505,DERMASON
0.604803885,0.88865739,DERMASON
0.694681885,0.916456754,DERMASON
0.780836989,0.901254663,DERMASON
0.756680816,0.91613213,DERMASON
0.673137332,0.948542693,DERMASON
0.771717113,0.907605223,DERMASON
0.766592749,0.914737553,DERMASON
0.765358741,0.908232959,DERMASON
0.757350775,0.907210771,DERMASON
0.789545661,0.886086934,DERMASON
0.66918315,0.908160174,DERMASON
0.769516127,0.820987668,DERMASON
0.683216683,0.935450527,DERMASON
0.807892477,0.738583924,DERMASON
0.691034367,0.922638639,DERMASON
0.703347352,0.895926166,DERMASON
0.762459507,0.895912764,DERMASON
0.756727225,0.91272543,DERMASON
0.749590136,0.922376636,DERMASON
0.756213831,0.91313589,DERMASON
0.744034777,0.906299077,DERMASON
0.743854315,0.937396299,DERMASON
0.629431086,0.958461738,DERMASON
0.675571433,0.94257924,DERMASON
0.749699517,0.926259316,DERMASON
0.641105437,0.95038729,DERMASON
0.784708236,0.887003954,DERMASON
0.731276989,0.926226724,DERMASON
0.668218777,0.929460133,DERMASON
0.768788273,0.908499259,DERMASON
0.768776852,0.891412404,DERMASON
0.761197141,0.818772362,DERMASON
0.687953121,0.917360477,DERMASON
0.725006698,0.93282923,DERMASON
0.78732238,0.855189928,DERMASON
0.721541866,0.930050492,DERMASON
0.769138901,0.900326778,DERMASON
0.734002919,0.867739489,DERMASON
0.787281588,0.891208444,DERMASON
0.82105568,0.871615475,DERMASON
0.690743911,0.94303814,DERMASON
0.670104704,0.933192479,DERMASON
0.77800259,0.886248531,DERMASON
0.744979177,0.891914701,DERMASON
0.787067727,0.874867491,DERMASON
0.690626845,0.93649095,DERMASON
0.786541507,0.905661755,DERMASON
0.749690918,0.926632518,DERMASON
0.727558411,0.926716877,DERMASON
0.745187209,0.916922843,DERMASON
0.721313594,0.930641756,DERMASON
0.7412182,0.895326431,DERMASON
0.621744853,0.941383237,DERMASON
0.730172196,0.90661874,DERMASON
0.699101382,0.811005348,DERMASON
0.619745603,0.941996969,DERMASON
0.663114693,0.944079812,DERMASON
0.721837028,0.924213696,DERMASON
0.76084567,0.897012528,DERMASON
