Area,AspectRation,ConvexArea,EquivDiameter,MinorAxisLength,Perimeter
27426.0,1.486231201,27822.0,186.8685842,153.6259714,618.587
27427.0,1.506625236,27869.0,186.8719909,152.5370446,625.835
27427.0,1.561181427,27664.0,186.8719909,149.6634735,612.889
27429.0,1.253449323,27774.0,186.8788042,167.3613611,605.024
27430.0,1.570246551,27737.0,186.8822108,149.6236118,616.386
27439.0,1.337193302,27893.0,186.912867,162.2437839,609.885
27443.0,1.60083467,27851.0,186.9264904,147.9686278,628.873
27448.0,1.495287499,27761.0,186.9435183,152.9701422,615.37
27453.0,1.362344254,27767.0,186.9605446,160.3601983,609.562
27457.0,1.394245496,27784.0,186.9741645,158.664416,607.617
27457.0,1.393785323,27821.0,186.9741645,158.6631633,608.346
27459.0,1.531510379,27760.0,186.9809741,151.1926803,611.196
27459.0,1.39482717,27720.0,186.9809741,158.4373667,604.559
27460.0,1.581999671,27790.0,186.9843788,148.8726706,619.329
27460.0,1.474794818,27741.0,186.9843788,154.0738264,611.836
27475.0,1.583410408,27891.0,187.0354418,148.9636302,629.537
27476.0,1.659297127,27796.0,187.0388455,145.3529133,626.74
27477.0,1.389053603,27755.0,187.0422492,158.8074565,602.09
27490.0,1.540989251,27753.0,187.0864909,151.2025622,618.868
27494.0,1.542658018,27792.0,187.1001017,150.7585688,618.455
27496.0,1.559146711,27800.0,187.1069067,150.0486621,614.275
27501.0,1.439378308,27805.0,187.1239181,156.2300701,607.532
27502.0,1.386121601,27778.0,187.1273202,159.0118595,608.272
27503.0,1.446778517,27755.0,187.1307222,155.7569148,607.354
27507.0,1.338244821,27785.0,187.1443297,161.8939583,603.822
27509.0,1.509116297,27861.0,187.1511331,152.486387,616.649
27517.0,1.442295486,27787.0,187.1783442,156.0495214,610.178
27528.0,1.642895395,27819.0,187.215753,146.1837772,621.479
27549.0,1.450343079,28159.0,187.2871491,156.1855462,633.705
27550.0,1.420710571,27828.0,187.2905482,157.2186007,608.478
27559.0,1.500969854,27857.0,187.3211377,153.0885101,611.485
27560.0,1.542817445,27868.0,187.3245362,150.9626635,616.807
27563.0,1.4922093,27810.0,187.3347314,153.4873852,610.702
27566.0,1.582113073,27953.0,187.344926,149.3493441,624.367
27566.0,1.597594433,28466.0,187.344926,148.4305543,705.665
27566.0,1.48177233,27870.0,187.344926,154.2331696,619.27
27572.0,1.381440026,27880.0,187.3653136,159.5873459,612.275
27573.0,1.593166443,27937.0,187.3687113,148.5788784,626.948
27578.0,1.499044031,28005.0,187.3856989,153.2815866,628.954
27585.0,1.601202994,27904.0,187.4094791,148.248689,618.439
27586.0,1.459391024,27917.0,187.412876,155.4852077,614.302
27586.0,1.342519028,27860.0,187.412876,162.0694937,606.403
27597.0,1.643356556,28079.0,187.450238,146.9270692,638.042
27606.0,1.608156516,27973.0,187.4808013,148.1735122,624.004
27610.0,1.501292912,27888.0,187.4943835,153.3364307,614.555
27611.0,1.382905243,28061.0,187.4977788,160.0611852,617.395
27612.0,1.57181283,27945.0,187.5011742,149.7855249,619.436
27616.0,1.526540159,27919.0,187.5147548,152.0382049,614.614
27617.0,1.683415509,27936.0,187.5181498,144.823862,625.484
27617.0,1.532520676,27937.0,187.5181498,151.6086237,617.768
27624.0,1.523866448,28015.0,187.5419131,152.2554302,616.675
27628.0,1.513385976,28090.0,187.5554908,152.7942361,616.948
27632.0,1.456583955,27962.0,187.5690675,155.6768156,612.837
27634.0,1.571622523,27960.0,187.5758555,149.7871527,621.52
27638.0,1.423047926,27951.0,187.5894308,157.5683041,614.973
27638.0,1.68652209,27962.0,187.5894308,144.5519325,632.058
27645.0,1.395328427,28150.0,187.6131851,159.1765783,624.258
27647.0,1.48812023,27973.0,187.6199715,153.8789671,611.382
27656.0,1.485003221,27997.0,187.6505072,154.1616638,615.615
27659.0,1.420433901,27997.0,187.6606847,157.700083,613.789
27662.0,1.602194695,28121.0,187.6708616,148.6065969,625.096
27664.0,1.40543915,28011.0,187.6776459,158.5669993,616.891
27677.0,1.45997289,27976.0,187.7217379,155.5400623,613.456
27677.0,1.548487506,27936.0,187.7217379,151.0186234,618.878
27680.0,1.426249771,27937.0,187.7319115,157.2893366,608.736
27682.0,1.381675174,28009.0,187.7386936,159.8167063,607.729
27682.0,1.533611543,28058.0,187.7386936,151.9291669,622.843
27695.0,1.341481301,27970.0,187.7827713,162.3314257,607.966
27697.0,1.422758473,28003.0,187.7895515,157.6325859,614.481
27701.0,1.324241246,28014.0,187.8031113,163.3215209,608.531
27710.0,1.484696775,28000.0,187.8336173,154.4416766,613.763
27713.0,1.592354565,28017.0,187.8437848,149.1269212,626.514
27718.0,1.647044463,28001.0,187.8607295,146.5656302,619.207
27725.0,1.486994186,28114.0,187.8844495,154.3491449,618.057
27725.0,1.479618394,28090.0,187.8844495,154.6665122,612.615
27729.0,1.549356521,28014.0,187.8980025,151.0420751,621.646
27737.0,1.453128913,27997.0,187.9251054,156.0811044,613.659
27738.0,1.476726637,28072.0,187.928493,154.8759482,615.956
27738.0,1.477290247,28038.0,187.928493,154.8335586,614.449
27740.0,1.454220419,28178.0,187.935268,156.0404649,628.02
27744.0,1.447802902,28090.0,187.9488173,156.3517374,618.527
27752.0,1.338303711,28122.0,187.9759129,162.6482099,612.295
27755.0,1.393625874,28095.0,187.9860728,159.5703025,612.78
27755.0,1.327661791,28132.0,187.9860728,163.680286,616.755
27760.0,1.388533022,28162.0,188.0030047,159.8084343,618.33
27761.0,1.770231851,28012.0,188.0063909,141.4044702,632.209
27763.0,1.419704242,28068.0,188.0131631,158.120668,614.936
27765.0,1.502282977,28056.0,188.019935,153.5300396,617.22
27765.0,1.380832916,28057.0,188.019935,160.2366923,610.322
27767.0,1.532215528,28111.0,188.0267067,152.147949,618.733
27769.0,1.479392142,28072.0,188.0334782,154.7434945,614.255
27770.0,1.429295161,28076.0,188.0368638,157.3307031,610.656
27773.0,1.400050741,28137.0,188.0470204,159.2992057,615.915
27778.0,1.440405,28154.0,188.0639468,157.0444397,618.564
27783.0,1.476507879,28100.0,188.0808716,154.970178,616.311
27784.0,1.545515909,28116.0,188.0842564,151.4629612,623.477
27791.0,1.437835562,28051.0,188.1079482,156.9442433,613.302
27797.0,1.410650934,28106.0,188.1282531,158.6793154,613.276
27806.0,1.396400215,28083.0,188.1587064,159.5157076,612.108
27815.0,1.562825278,28153.0,188.1891547,150.6423758,625.665
27815.0,1.471671071,28104.0,188.1891547,155.3319184,613.813
27831.0,1.458698727,28260.0,188.2432728,156.2023968,618.763
27832.0,1.405659161,28086.0,188.2466547,159.0774533,612.332
27836.0,1.636350255,28143.0,188.2601816,147.336671,629.843
27837.0,1.332355642,28153.0,188.2635631,163.5326906,612.74
27849.0,1.432360143,28184.0,188.3041372,157.5772591,621.95
27854.0,1.527130449,28142.0,188.3210405,152.9888527,619.09
27866.0,1.452871128,28127.0,188.3616021,156.4196958,611.215
27867.0,1.462092357,28271.0,188.3649819,155.8782073,617.918
27874.0,1.629275469,28153.0,188.3886384,147.781341,625.109
27875.0,1.393111968,28270.0,188.3920176,159.8193731,616.012
27876.0,1.531438833,28218.0,188.3953968,152.472541,628.701
27883.0,1.324137912,28169.0,188.4190495,164.0232263,607.37
27884.0,1.612322214,28196.0,188.4224282,148.4848418,630.303
27888.0,1.471442481,28201.0,188.4359425,155.4945646,618.792
27890.0,1.503889266,28279.0,188.4426993,153.8536743,622.288
27892.0,1.311746721,28262.0,188.4494558,164.9016059,618.906
27899.0,1.658510914,28207.0,188.4731017,146.4372859,624.805
27903.0,1.562940674,28254.0,188.4866123,151.0462383,626.565
27915.0,1.548262731,28209.0,188.5271383,151.5905357,622.004
27920.0,1.554503544,28181.0,188.5440216,151.3921866,618.669
27923.0,1.513906905,28171.0,188.5541509,153.3572378,617.327
27928.0,1.48333814,28214.0,188.5710317,154.9497265,616.907
27939.0,1.531544311,28352.0,188.6081643,152.8464885,630.69
27940.0,1.447832252,28256.0,188.6115396,156.9066452,614.789
27948.0,1.586667421,28296.0,188.6385401,149.9074151,631.844
27950.0,1.477090187,28360.0,188.6452896,155.5633095,620.231
27950.0,1.440246111,28256.0,188.6452896,157.4583231,617.057
27955.0,1.414615432,28262.0,188.6621623,158.722127,615.682
27958.0,1.525484401,28200.0,188.6722852,152.9238085,615.436
27966.0,1.40864509,28301.0,188.6992769,159.2471911,615.342
27974.0,1.422779662,28213.0,188.7262648,158.383183,612.141
27975.0,1.586277805,28261.0,188.729638,150.0616052,622.083
27980.0,1.362964557,28333.0,188.7465032,161.9728633,613.77
27983.0,1.486423717,28323.0,188.7566216,154.9381159,620.189
27986.0,1.452891461,28280.0,188.7667394,156.8294174,614.326
27993.0,1.444345882,28289.0,188.7903456,157.1875328,615.568
27994.0,1.599564949,28369.0,188.7937176,149.3935462,628.839
27997.0,1.510596121,28322.0,188.8038335,153.9486055,625.831
27997.0,1.54457062,28462.0,188.8038335,152.1932837,636.541
27998.0,1.456027238,28329.0,188.8072053,156.5950636,615.426
28002.0,1.478995949,28301.0,188.820692,155.3576694,619.788
28008.0,1.500716984,28337.0,188.8409203,154.3039597,619.174
28018.0,1.478916606,28342.0,188.8746292,155.4653734,621.239
28018.0,1.480244325,28453.0,188.8746292,155.6271652,622.769
28024.0,1.47622194,28292.0,188.8948517,155.5564939,616.129
28026.0,1.299903937,28302.0,188.9015921,165.7403773,610.943
28026.0,1.41134361,28333.0,188.9015921,159.1833305,616.131
28030.0,1.457159563,28462.0,188.915072,157.042302,639.705
28033.0,1.692253395,28429.0,188.9251814,145.481788,636.761
28040.0,1.574825725,28393.0,188.9487678,150.7049282,623.664
28047.0,1.558631762,28352.0,188.9723512,151.5729929,627.089
28052.0,1.642479169,28392.0,188.9891947,147.6426968,631.486
28053.0,1.496691233,28323.0,188.9925632,155.0669744,619.809
28058.0,1.551566262,28351.0,189.0094049,151.9948737,621.031
28070.0,1.658855741,28561.0,189.0498189,147.6998715,633.853
28072.0,1.535978013,28538.0,189.0565537,152.949461,630.453
28078.0,1.443537404,28387.0,189.0767567,157.4689594,616.31
28083.0,1.45025323,28386.0,189.0935909,157.158599,620.77
28086.0,1.442623747,28430.0,189.1036907,157.6459261,617.361
28090.0,1.46333853,28402.0,189.1171563,156.557486,618.098
28107.0,1.624871255,28471.0,189.1743743,148.6361471,629.312
28108.0,1.437399196,28391.0,189.1777395,157.9079786,617.157
28108.0,1.424849276,28422.0,189.1777395,158.5650068,614.608
28111.0,1.427057198,28391.0,189.1878348,158.5212718,615.128
28113.0,1.381657949,28405.0,189.1945647,161.1962184,612.787
28117.0,1.424132663,28470.0,189.2080238,158.631502,627.741
28122.0,1.556258331,28519.0,189.2248464,152.043688,628.351
28122.0,1.530602366,28520.0,189.2248464,153.6554193,637.267
28122.0,1.712788272,28556.0,189.2248464,145.372383,640.318
28122.0,1.496580808,28491.0,189.2248464,155.040053,625.434
28123.0,1.529427855,28501.0,189.2282107,153.2049006,621.919
28139.0,1.349754894,28459.0,189.2820318,163.1082547,617.749
28154.0,1.618312473,28509.0,189.3324751,149.182599,633.807
28154.0,1.55160951,28525.0,189.3324751,152.1573347,625.922
28157.0,1.511400957,28477.0,189.3425622,154.603181,628.77
28159.0,1.572488673,28528.0,189.3492866,151.3227814,624.44
28164.0,1.403407558,28514.0,189.3660966,160.1381785,614.122
28179.0,1.354615609,28531.0,189.4165176,162.9811889,619.412
28182.0,1.383673461,28548.0,189.4266002,161.3848343,620.635
28182.0,1.454651612,28529.0,189.4266002,157.2775671,620.793
28184.0,1.51743222,28504.0,189.4333216,153.9845764,626.725
28185.0,1.394573555,28524.0,189.4366822,160.5980491,618.982
28186.0,1.383374224,28485.0,189.4400428,161.4102008,616.055
28187.0,1.454343532,28533.0,189.4434033,157.2353672,621.785
28192.0,1.515214192,28568.0,189.4602049,154.2326296,625.45
28194.0,1.427800045,28708.0,189.4669251,159.0118204,634.778
28195.0,1.428355594,28556.0,189.4702852,158.7762946,621.125
28196.0,1.520016346,28486.0,189.4736451,153.8845783,624.647
28206.0,1.622515089,28463.0,189.5072415,148.8962569,625.882
28209.0,1.389088378,28488.0,189.5173193,160.9587055,615.103
28210.0,1.680587313,28625.0,189.5206784,146.4530431,638.738
28213.0,1.476071786,28535.0,189.5307555,156.269424,626.697
28222.0,1.518350683,28482.0,189.5609834,154.0372309,621.151
28228.0,1.451029003,28468.0,189.5811327,157.5332375,614.78
28234.0,1.433758929,28560.0,189.6012798,159.0121082,622.391
28237.0,1.36047351,28558.0,189.6113526,162.7226031,615.544
28240.0,1.706372567,28646.0,189.6214248,145.2984482,648.293
28249.0,1.380507908,28599.0,189.6516383,161.6006147,626.229
28259.0,1.359643014,28604.0,189.6852032,162.7623504,615.509
28260.0,1.399582245,28581.0,189.6885593,160.4957296,621.209
28260.0,1.588704962,28747.0,189.6885593,150.7009315,638.989
28262.0,1.444863338,28719.0,189.6952715,158.1130471,628.251
28264.0,1.61009478,28640.0,189.7019834,149.8201765,631.777
28268.0,1.736416566,28925.0,189.7154065,144.9893635,644.92
28270.0,1.383626498,28622.0,189.7221177,161.6064591,618.136
28278.0,1.548832153,29241.0,189.7489601,153.0891717,680.236
28278.0,1.355973214,28550.0,189.7489601,163.2194988,612.547
28279.0,1.490939939,28617.0,189.7523151,155.7236598,629.709
28279.0,1.673823215,28642.0,189.7523151,146.857054,643.246
28282.0,1.398921083,28614.0,189.7623798,160.7595846,618.728
28295.0,1.577477981,28623.0,189.8059876,151.5628661,627.07
28302.0,1.565259909,28765.0,189.8294645,151.9245495,646.61
28310.0,1.494319843,28650.0,189.8562917,155.4600143,623.756
28310.0,1.33547572,28603.0,189.8562917,164.4053481,615.568
28310.0,1.568152009,28692.0,189.8562917,151.8170946,634.894
28313.0,1.372110889,28531.0,189.866351,162.1504801,609.268
28317.0,1.668623244,28893.0,189.8797625,147.369039,653.994
28322.0,1.457625639,28703.0,189.8965255,157.4856443,625.881
28331.0,1.514304804,28593.0,189.9266952,154.653152,622.193
28332.0,1.579393866,28668.0,189.9300471,151.5077212,629.269
28332.0,1.514676806,28659.0,189.9300471,154.457718,625.573
28334.0,1.486084428,28679.0,189.9367507,155.9701258,624.311
28336.0,1.521922439,28619.0,189.9434541,154.2390893,623.075
28343.0,1.579295131,28875.0,189.966914,151.7797254,640.206
28348.0,1.493437982,28636.0,189.9836693,155.6135234,621.595
28351.0,1.445786925,28625.0,189.9937218,158.106545,616.298
28352.0,1.388727892,28659.0,189.9970725,161.7925612,622.517
28352.0,1.566774995,28795.0,189.9970725,152.0014672,636.235
28354.0,1.481006744,28720.0,190.0037738,156.448003,628.104
28361.0,1.461874366,28686.0,190.0272263,157.3332009,619.577
28375.0,1.463239333,28681.0,190.0741226,157.2580063,622.447
28376.0,1.473395819,28702.0,190.0774719,156.8254282,620.275
28376.0,1.514671199,28687.0,190.0774719,154.5691658,620.971
28377.0,1.424981212,28765.0,190.0808211,159.6851377,623.184
28379.0,1.628827329,28697.0,190.0875194,149.0451782,630.568
28392.0,1.436759312,28796.0,190.1310526,158.983436,625.919
28394.0,1.530708929,28791.0,190.1377491,153.8958653,634.531
28405.0,1.621806267,28776.0,190.1745758,149.7852436,630.146
28410.0,1.659131545,28845.0,190.1913128,147.9902013,643.165
28412.0,1.425384349,28735.0,190.1980072,159.4720664,623.016
28416.0,1.430444948,28792.0,190.2113953,159.1193481,621.978
28429.0,1.379617337,29263.0,190.2549001,162.6907913,751.652
28443.0,1.579228557,28840.0,190.3017403,151.6301451,633.041
28446.0,1.587560651,28754.0,190.311776,151.3797054,631.047
28461.0,1.358813518,29044.0,190.3619465,163.4388534,647.686
28461.0,1.579425225,28896.0,190.3619465,151.9461717,633.854
28470.0,1.478859402,28802.0,190.3920425,157.0196724,624.257
28472.0,1.324157984,28848.0,190.3987298,165.9536668,627.578
28487.0,1.284758595,28868.0,190.4488774,168.4747024,628.227
28488.0,1.369360058,28869.0,190.4522201,162.9172243,626.458
28492.0,1.675631349,28924.0,190.4655904,147.3968207,640.735
28507.0,1.511074373,28821.0,190.5157204,155.3213172,623.604
28515.0,1.525140968,28829.0,190.542451,154.4033616,622.373
28517.0,1.309349741,28844.0,190.549133,166.6284518,616.404
28520.0,1.484348057,28824.0,190.5591557,156.5454286,625.5
28523.0,1.549546377,28942.0,190.5691778,153.422423,645.311
28526.0,1.292144154,28824.0,190.5791994,167.9380806,613.94
28532.0,1.458638117,28861.0,190.5992411,157.9116792,626.691
28532.0,1.296345767,28884.0,190.5992411,167.7276121,614.649
28533.0,1.52060064,28885.0,190.6025811,154.7647934,626.862
28540.0,1.522464682,28885.0,190.6259599,154.6179544,632.379
28546.0,1.510195956,28864.0,190.6459967,155.2954718,624.319
28546.0,1.329420589,28776.0,190.6459967,165.5130155,612.114
28547.0,1.373283939,28958.0,190.6493359,163.4534937,632.851
28549.0,1.484028302,28900.0,190.6560142,156.7858937,630.878
28550.0,1.530229007,29076.0,190.6593533,154.2676278,657.63
28552.0,1.417714782,28868.0,190.6660313,160.1897186,619.107
28555.0,1.467806138,28992.0,190.6760478,157.6592056,634.899
28562.0,1.525273762,28874.0,190.6994176,154.7383861,625.547
28572.0,1.490745194,28913.0,190.7327981,156.4285063,629.666
28572.0,1.225295924,28796.0,190.7327981,172.6720026,610.194
28581.0,1.537562544,28927.0,190.7628356,153.9600203,627.368
28583.0,1.627130196,28947.0,190.7695099,149.7205538,635.193
28584.0,1.486641505,28869.0,190.772847,156.5727079,625.161
28587.0,1.416423126,28936.0,190.7828579,160.5624757,627.475
28591.0,1.258519136,28989.0,190.796205,170.5188635,618.247
28597.0,1.356100991,28969.0,190.8162238,164.0193755,622.214
28597.0,1.563814198,28960.0,190.8162238,152.9864408,629.701
28599.0,1.580722054,29024.0,190.8228963,152.1330914,635.385
28607.0,1.593038623,28909.0,190.8495839,151.3781875,628.468
28608.0,1.471331109,28983.0,190.8529195,157.4549414,636.556
28608.0,1.509411533,29052.0,190.8529195,155.704338,637.89
28612.0,1.448057345,28897.0,190.8662617,158.6776529,618.909
28615.0,1.408140032,29028.0,190.8762677,161.1857974,628.078
28625.0,1.462745218,28895.0,190.9096173,157.9498626,620.434
28628.0,1.457189329,28931.0,190.919621,158.5905524,626.577
28640.0,1.370123353,28927.0,190.9596307,163.2321505,621.697
28641.0,1.508719149,28914.0,190.9629645,155.7209757,624.687
28644.0,1.624632754,28987.0,190.9729654,150.0021092,636.234
28653.0,1.58549588,28962.0,191.0029651,151.9037479,629.485
28654.0,1.531900056,29012.0,191.0062981,154.5394214,636.062
28657.0,1.616168593,28973.0,191.0162968,150.4128659,632.81
28671.0,1.531184979,28969.0,191.0629503,154.5129816,624.75
28671.0,1.50154485,29059.0,191.0629503,156.1420371,627.304
28679.0,1.642733643,28944.0,191.0896044,149.2065897,632.306
28687.0,1.598155504,29030.0,191.1162547,151.3485535,633.471
28692.0,1.366380481,29037.0,191.1329093,163.9767077,628.311
28695.0,1.678572028,29049.0,191.1429013,147.6442392,645.113
28696.0,1.407685898,29034.0,191.1462319,161.4139868,622.245
28705.0,1.703157037,29097.0,191.1762044,146.6078322,646.974
28705.0,1.560027912,29031.0,191.1762044,153.2405628,630.683
28707.0,1.346928649,29016.0,191.1828643,164.9902335,618.462
28708.0,1.41167767,29132.0,191.1861942,161.2454747,631.768
28723.0,1.39968524,29059.0,191.2361353,161.8852939,620.313
28735.0,1.539899037,29049.0,191.2760788,154.265672,626.796
28736.0,1.65191868,29138.0,191.279407,148.9879431,646.635
28736.0,1.630104795,29209.0,191.279407,150.3931283,652.79
28740.0,1.412911296,29052.0,191.2927195,161.1326443,622.001
28746.0,1.551540729,29087.0,191.3126863,154.1514188,634.322
28746.0,1.469111898,29172.0,191.3126863,158.2027717,636.721
28749.0,1.435742306,29085.0,191.322669,159.9659553,626.105
28752.0,1.619320526,29057.0,191.3326511,150.4666239,638.213
28753.0,1.397999008,29065.0,191.3359784,162.0600369,622.095
28754.0,1.350356628,29033.0,191.3393056,164.9958869,618.817
28771.0,1.483916622,29223.0,191.3958593,157.2593398,635.01
28771.0,1.594059215,29121.0,191.3958593,151.7782079,636.7
28772.0,1.440960455,29127.0,191.3991854,159.6093666,630.362
28773.0,1.564204276,29125.0,191.4025115,153.5116158,637.817
28784.0,1.600176,29094.0,191.4390949,151.4868411,637.509
28787.0,1.509153862,29142.0,191.449071,156.1149708,625.698
28788.0,1.609218032,29118.0,191.4523962,151.1621769,638.503
28804.0,1.442996388,29128.0,191.5055922,159.7314893,625.63
28809.0,1.561590793,29166.0,191.5222129,153.5396299,635.921
28810.0,1.358779718,29134.0,191.5255369,164.5262473,620.445
28814.0,1.42034857,29079.0,191.5388322,160.7908762,619.554
28814.0,1.519816629,29137.0,191.5388322,155.5729145,628.443
28816.0,1.470304092,29174.0,191.5454795,158.1632811,633.073
28819.0,1.571931514,29320.0,191.55545,153.1319163,637.061
28830.0,1.475665968,29263.0,191.5920042,158.0701955,643.21
28838.0,1.475590206,29225.0,191.6185847,158.1039237,633.81
28841.0,1.495266696,29248.0,191.6285514,157.0414686,633.244
28843.0,1.395061231,29170.0,191.6351956,162.6073761,628.281
28847.0,1.477437284,29335.0,191.6484833,157.9871675,640.822
28850.0,1.366558055,29235.0,191.6584485,164.04999,625.493
28856.0,1.310918927,29176.0,191.6783772,167.5953485,616.758
28861.0,1.505315758,29245.0,191.694983,156.5353289,634.629
28872.0,1.675280514,29252.0,191.7315105,148.3587007,639.089
28877.0,1.476867845,29172.0,191.7481117,157.9862644,624.713
28881.0,1.537961559,29126.0,191.7613916,154.7716816,625.016
28888.0,1.414910238,29222.0,191.7846291,161.4190492,626.193
28892.0,1.392764674,29215.0,191.7979065,162.6860396,623.771
28897.0,1.435381412,29227.0,191.8145019,160.2509244,625.84
28911.0,1.295010016,29182.0,191.8609613,168.8209692,618.046
28912.0,1.482581697,29305.0,191.8642794,157.7573468,630.948
28920.0,1.441363294,29296.0,191.8908222,160.0492266,639.525
28927.0,1.435418822,29324.0,191.9140441,160.43718,635.008
28929.0,1.626162109,29192.0,191.9206784,150.8091116,637.003
28935.0,1.278605822,29254.0,191.9405799,169.937502,625.763
28942.0,1.557496004,29368.0,191.9637958,154.004371,638.821
28942.0,1.582002714,29341.0,191.9637958,153.1619974,638.382
28942.0,1.413629265,29328.0,191.9637958,161.6017172,629.767
28950.0,1.430659759,29262.0,191.9903248,160.7021206,627.888
28950.0,1.598210935,29237.0,191.9903248,152.2381748,637.584
28954.0,1.489418778,29349.0,192.0035879,157.4785332,637.481
28960.0,1.436900635,29266.0,192.0234809,160.4623716,627.343
28964.0,1.443169881,29266.0,192.0367417,159.910621,624.872
28972.0,1.595612792,29496.0,192.0632606,153.0912038,651.728
28976.0,1.398699591,29279.0,192.0765187,162.640096,623.07
28987.0,1.561428523,29451.0,192.1129738,154.3733699,649.391
28993.0,1.387958304,29335.0,192.1328554,163.3926498,629.099
28995.0,1.575007491,29290.0,192.1394821,153.1876014,631.422
28997.0,1.35883989,29411.0,192.1461087,165.1091357,631.155
28998.0,1.651233226,29307.0,192.1494219,149.9010298,636.943
29001.0,1.586512902,29279.0,192.159361,152.6352178,633.837
29002.0,1.649673078,29355.0,192.162674,149.7897089,643.039
29007.0,1.624660238,29302.0,192.1792379,151.0082188,633.884
29007.0,1.495738338,29341.0,192.1792379,157.2949632,626.673
29008.0,1.537905742,29303.0,192.1825505,155.6394161,637.927
29010.0,1.534232404,29332.0,192.1891755,155.4379018,631.818
29024.0,1.357298572,29430.0,192.2355444,165.8171115,633.222
29030.0,1.418434314,29318.0,192.2554134,161.6185812,626.492
29037.0,1.536482218,29420.0,192.2785913,155.2258911,639.176
29037.0,1.401237457,29391.0,192.2785913,162.6709752,630.512
29044.0,1.503744465,29438.0,192.3017663,157.0459275,633.504
29045.0,1.530157055,29335.0,192.3050768,155.7520506,630.965
29047.0,1.438298717,29737.0,192.3116977,160.5771097,694.716
29051.0,1.452282995,29333.0,192.3249386,159.8692152,625.226
29054.0,1.418265834,29351.0,192.3348687,161.7145945,621.3
29059.0,1.37051841,29372.0,192.3514178,164.4132381,622.307
29060.0,1.580317193,29423.0,192.3547274,153.2172856,638.507
29062.0,1.436631711,29423.0,192.3613466,160.5762633,628.652
29063.0,1.530325402,29336.0,192.364656,155.7110109,628.813
29067.0,1.427833027,29478.0,192.3778933,161.1475773,629.906
29068.0,1.733247368,29384.0,192.3812025,146.2546309,644.43
29070.0,1.5804986,29353.0,192.3878207,153.0790439,637.119
29070.0,1.484127015,29419.0,192.3878207,158.0432726,630.761
29076.0,1.487414626,29490.0,192.407674,158.0336191,636.353
29080.0,1.410954352,29360.0,192.4209083,162.0935662,623.192
29081.0,1.539103457,29406.0,192.4242168,155.2048378,638.527
29081.0,1.516968828,29481.0,192.4242168,156.4313802,636.593
29081.0,1.410178918,29460.0,192.4242168,162.3086009,628.774
29085.0,1.440945409,29441.0,192.43745,160.4912969,629.561
29085.0,1.476382751,29566.0,192.43745,158.7182871,637.8
29087.0,1.568164022,29489.0,192.4440663,153.7918713,632.507
29088.0,1.474198134,29440.0,192.4473743,158.5635316,634.555
29097.0,1.539892478,29384.0,192.4771442,155.3212912,632.194
29098.0,1.592669467,29464.0,192.4804517,152.7184161,638.41
29099.0,1.447548091,29538.0,192.4837591,160.4133141,633.011
29112.0,1.572600658,29496.0,192.5267504,154.1074782,632.794
29116.0,1.448646976,29390.0,192.5399766,160.1432995,625.044
29118.0,1.610835388,29411.0,192.5465893,151.9323565,634.887
29119.0,1.688159962,29407.0,192.5498956,148.3821804,643.089
29122.0,1.447745038,29507.0,192.5598141,160.1434529,631.487
29123.0,1.414325125,29432.0,192.5631202,162.0426957,626.011
29124.0,1.718050398,29437.0,192.5664262,147.0692248,644.032
29135.0,1.720936774,29478.0,192.6027885,147.1590265,650.303
29144.0,1.478392016,29386.0,192.6325344,158.7917162,628.216
29149.0,1.598192716,29460.0,192.6490578,152.660434,638.688
29154.0,1.465562049,29499.0,192.6655799,159.3296519,631.041
29155.0,1.430387709,29549.0,192.6688842,161.2377084,628.707
29156.0,1.513408796,29592.0,192.6721884,156.9439361,635.581
29158.0,1.411354337,29440.0,192.6787966,162.2908031,626.228
29162.0,1.578456898,29651.0,192.6920123,153.7599865,653.27
29162.0,1.30472558,29644.0,192.6920123,169.3342726,629.597
29166.0,1.527789842,29526.0,192.7052271,156.0907294,634.38
29167.0,1.478005726,29549.0,192.7085307,159.0496434,638.583
29170.0,1.411065935,29447.0,192.718441,162.4229328,630.115
29172.0,1.442119502,29487.0,192.7250477,160.625464,631.886
29172.0,1.571387822,29587.0,192.7250477,154.0686654,644.652
29181.0,1.408608147,29490.0,192.7547747,162.564724,625.086
29184.0,1.491212803,29603.0,192.7646826,157.9421877,637.004
29194.0,1.355298826,29520.0,192.7977056,165.7226237,627.767
29201.0,1.332826195,29495.0,192.8208182,167.0864127,623.54
29208.0,1.587902562,29560.0,192.8439281,153.4431973,639.59
29208.0,1.390280263,29584.0,192.8439281,163.6710597,628.934
29220.0,1.441055706,29562.0,192.8835387,160.8532882,628.213
29230.0,1.404387773,29603.0,192.9165413,163.0382474,636.062
29232.0,1.390270937,29601.0,192.9231411,163.8567088,627.418
29242.0,1.537594057,29594.0,192.9561369,155.7766913,635.046
29243.0,1.4774336,29597.0,192.9594362,158.9357165,630.512
29248.0,1.490267542,29614.0,192.9759317,158.2645293,631.381
29251.0,1.414913832,29532.0,192.9858283,162.3417064,624.585
29254.0,1.701496367,29558.0,192.9957244,148.2014928,645.809
29261.0,1.473248234,29599.0,193.0188134,159.5097626,635.084
29261.0,1.436472521,29600.0,193.0188134,161.3029874,633.967
29270.0,1.614725259,29564.0,193.0484951,152.1817733,643.229
29270.0,1.607979795,29649.0,193.0484951,152.4239541,643.25
