Area,ConvexArea,EquivDiameter,Perimeter
28210.0,28625.0,189.5206784,638.738
28213.0,28535.0,189.5307555,626.697
28222.0,28482.0,189.5609834,621.151
28228.0,28468.0,189.5811327,614.78
28234.0,28560.0,189.6012798,622.391
28237.0,28558.0,189.6113526,615.544
28240.0,28646.0,189.6214248,648.293
28249.0,28599.0,189.6516383,626.229
28259.0,28604.0,189.6852032,615.509
28260.0,28581.0,189.6885593,621.209
28260.0,28747.0,189.6885593,638.989
28262.0,28719.0,189.6952715,628.251
28264.0,28640.0,189.7019834,631.777
28268.0,28925.0,189.7154065,644.92
28270.0,28622.0,189.7221177,618.136
28278.0,29241.0,189.7489601,680.236
28278.0,28550.0,189.7489601,612.547
28279.0,28617.0,189.7523151,629.709
28279.0,28642.0,189.7523151,643.246
28282.0,28614.0,189.7623798,618.728
28295.0,28623.0,189.8059876,627.07
28302.0,28765.0,189.8294645,646.61
28310.0,28650.0,189.8562917,623.756
28310.0,28603.0,189.8562917,615.568
28310.0,28692.0,189.8562917,634.894
28313.0,28531.0,189.866351,609.268
28317.0,28893.0,189.8797625,653.994
28322.0,28703.0,189.8965255,625.881
28331.0,28593.0,189.9266952,622.193
28332.0,28668.0,189.9300471,629.269
28332.0,28659.0,189.9300471,625.573
28334.0,28679.0,189.9367507,624.311
28336.0,28619.0,189.9434541,623.075
28343.0,28875.0,189.966914,640.206
28348.0,28636.0,189.9836693,621.595
28351.0,28625.0,189.9937218,616.298
28352.0,28659.0,189.9970725,622.517
28352.0,28795.0,189.9970725,636.235
28354.0,28720.0,190.0037738,628.104
28361.0,28686.0,190.0272263,619.577
28375.0,28681.0,190.0741226,622.447
28376.0,28702.0,190.0774719,620.275
28376.0,28687.0,190.0774719,620.971
28377.0,28765.0,190.0808211,623.184
28379.0,28697.0,190.0875194,630.568
28392.0,28796.0,190.1310526,625.919
28394.0,28791.0,190.1377491,634.531
28405.0,28776.0,190.1745758,630.146
28410.0,28845.0,190.1913128,643.165
28412.0,28735.0,190.1980072,623.016
28416.0,28792.0,190.2113953,621.978
28429.0,29263.0,190.2549001,751.652
28443.0,28840.0,190.3017403,633.041
28446.0,28754.0,190.311776,631.047
28461.0,29044.0,190.3619465,647.686
28461.0,28896.0,190.3619465,633.854
28470.0,28802.0,190.3920425,624.257
28472.0,28848.0,190.3987298,627.578
28487.0,28868.0,190.4488774,628.227
28488.0,28869.0,190.4522201,626.458
28492.0,28924.0,190.4655904,640.735
28507.0,28821.0,190.5157204,623.604
28515.0,28829.0,190.542451,622.373
28517.0,28844.0,190.549133,616.404
28520.0,28824.0,190.5591557,625.5
28523.0,28942.0,190.5691778,645.311
28526.0,28824.0,190.5791994,613.94
28532.0,28861.0,190.5992411,626.691
28532.0,28884.0,190.5992411,614.649
28533.0,28885.0,190.6025811,626.862
28540.0,28885.0,190.6259599,632.379
28546.0,28864.0,190.6459967,624.319
28546.0,28776.0,190.6459967,612.114
28547.0,28958.0,190.6493359,632.851
28549.0,28900.0,190.6560142,630.878
28550.0,29076.0,190.6593533,657.63
28552.0,28868.0,190.6660313,619.107
28555.0,28992.0,190.6760478,634.899
28562.0,28874.0,190.6994176,625.547
28572.0,28913.0,190.7327981,629.666
28572.0,28796.0,190.7327981,610.194
28581.0,28927.0,190.7628356,627.368
28583.0,28947.0,190.7695099,635.193
28584.0,28869.0,190.772847,625.161
28587.0,28936.0,190.7828579,627.475
28591.0,28989.0,190.796205,618.247
28597.0,28969.0,190.8162238,622.214
28597.0,28960.0,190.8162238,629.701
28599.0,29024.0,190.8228963,635.385
28607.0,28909.0,190.8495839,628.468
28608.0,28983.0,190.8529195,636.556
28608.0,29052.0,190.8529195,637.89
28612.0,28897.0,190.8662617,618.909
28615.0,29028.0,190.8762677,628.078
28625.0,28895.0,190.9096173,620.434
28628.0,28931.0,190.919621,626.577
28640.0,28927.0,190.9596307,621.697
28641.0,28914.0,190.9629645,624.687
28644.0,28987.0,190.9729654,636.234
28653.0,28962.0,191.0029651,629.485
28654.0,29012.0,191.0062981,636.062
28657.0,28973.0,191.0162968,632.81
28671.0,28969.0,191.0629503,624.75
28671.0,29059.0,191.0629503,627.304
28679.0,28944.0,191.0896044,632.306
28687.0,29030.0,191.1162547,633.471
28692.0,29037.0,191.1329093,628.311
28695.0,29049.0,191.1429013,645.113
28696.0,29034.0,191.1462319,622.245
28705.0,29097.0,191.1762044,646.974
28705.0,29031.0,191.1762044,630.683
28707.0,29016.0,191.1828643,618.462
28708.0,29132.0,191.1861942,631.768
28723.0,29059.0,191.2361353,620.313
28735.0,29049.0,191.2760788,626.796
28736.0,29138.0,191.279407,646.635
28736.0,29209.0,191.279407,652.79
28740.0,29052.0,191.2927195,622.001
28746.0,29087.0,191.3126863,634.322
28746.0,29172.0,191.3126863,636.721
28749.0,29085.0,191.322669,626.105
28752.0,29057.0,191.3326511,638.213
28753.0,29065.0,191.3359784,622.095
28754.0,29033.0,191.3393056,618.817
28771.0,29223.0,191.3958593,635.01
28771.0,29121.0,191.3958593,636.7
28772.0,29127.0,191.3991854,630.362
28773.0,29125.0,191.4025115,637.817
28784.0,29094.0,191.4390949,637.509
28787.0,29142.0,191.449071,625.698
28788.0,29118.0,191.4523962,638.503
28804.0,29128.0,191.5055922,625.63
28809.0,29166.0,191.5222129,635.921
28810.0,29134.0,191.5255369,620.445
28814.0,29079.0,191.5388322,619.554
28814.0,29137.0,191.5388322,628.443
28816.0,29174.0,191.5454795,633.073
28819.0,29320.0,191.55545,637.061
28830.0,29263.0,191.5920042,643.21
28838.0,29225.0,191.6185847,633.81
28841.0,29248.0,191.6285514,633.244
28843.0,29170.0,191.6351956,628.281
28847.0,29335.0,191.6484833,640.822
28850.0,29235.0,191.6584485,625.493
28856.0,29176.0,191.6783772,616.758
28861.0,29245.0,191.694983,634.629
28872.0,29252.0,191.7315105,639.089
28877.0,29172.0,191.7481117,624.713
28881.0,29126.0,191.7613916,625.016
28888.0,29222.0,191.7846291,626.193
28892.0,29215.0,191.7979065,623.771
28897.0,29227.0,191.8145019,625.84
28911.0,29182.0,191.8609613,618.046
28912.0,29305.0,191.8642794,630.948
28920.0,29296.0,191.8908222,639.525
28927.0,29324.0,191.9140441,635.008
28929.0,29192.0,191.9206784,637.003
28935.0,29254.0,191.9405799,625.763
28942.0,29368.0,191.9637958,638.821
28942.0,29341.0,191.9637958,638.382
28942.0,29328.0,191.9637958,629.767
28950.0,29262.0,191.9903248,627.888
28950.0,29237.0,191.9903248,637.584
28954.0,29349.0,192.0035879,637.481
28960.0,29266.0,192.0234809,627.343
28964.0,29266.0,192.0367417,624.872
28972.0,29496.0,192.0632606,651.728
28976.0,29279.0,192.0765187,623.07
28987.0,29451.0,192.1129738,649.391
28993.0,29335.0,192.1328554,629.099
28995.0,29290.0,192.1394821,631.422
28997.0,29411.0,192.1461087,631.155
28998.0,29307.0,192.1494219,636.943
29001.0,29279.0,192.159361,633.837
29002.0,29355.0,192.162674,643.039
29007.0,29302.0,192.1792379,633.884
29007.0,29341.0,192.1792379,626.673
29008.0,29303.0,192.1825505,637.927
29010.0,29332.0,192.1891755,631.818
29024.0,29430.0,192.2355444,633.222
29030.0,29318.0,192.2554134,626.492
29037.0,29420.0,192.2785913,639.176
29037.0,29391.0,192.2785913,630.512
29044.0,29438.0,192.3017663,633.504
29045.0,29335.0,192.3050768,630.965
29047.0,29737.0,192.3116977,694.716
29051.0,29333.0,192.3249386,625.226
29054.0,29351.0,192.3348687,621.3
29059.0,29372.0,192.3514178,622.307
29060.0,29423.0,192.3547274,638.507
29062.0,29423.0,192.3613466,628.652
29063.0,29336.0,192.364656,628.813
29067.0,29478.0,192.3778933,629.906
29068.0,29384.0,192.3812025,644.43
29070.0,29353.0,192.3878207,637.119
29070.0,29419.0,192.3878207,630.761
29076.0,29490.0,192.407674,636.353
29080.0,29360.0,192.4209083,623.192
29081.0,29406.0,192.4242168,638.527
29081.0,29481.0,192.4242168,636.593
29081.0,29460.0,192.4242168,628.774
29085.0,29441.0,192.43745,629.561
29085.0,29566.0,192.43745,637.8
29087.0,29489.0,192.4440663,632.507
29088.0,29440.0,192.4473743,634.555
29097.0,29384.0,192.4771442,632.194
29098.0,29464.0,192.4804517,638.41
29099.0,29538.0,192.4837591,633.011
29112.0,29496.0,192.5267504,632.794
29116.0,29390.0,192.5399766,625.044
29118.0,29411.0,192.5465893,634.887
29119.0,29407.0,192.5498956,643.089
29122.0,29507.0,192.5598141,631.487
29123.0,29432.0,192.5631202,626.011
29124.0,29437.0,192.5664262,644.032
29135.0,29478.0,192.6027885,650.303
29144.0,29386.0,192.6325344,628.216
29149.0,29460.0,192.6490578,638.688
29154.0,29499.0,192.6655799,631.041
29155.0,29549.0,192.6688842,628.707
29156.0,29592.0,192.6721884,635.581
29158.0,29440.0,192.6787966,626.228
29162.0,29651.0,192.6920123,653.27
29162.0,29644.0,192.6920123,629.597
29166.0,29526.0,192.7052271,634.38
29167.0,29549.0,192.7085307,638.583
29170.0,29447.0,192.718441,630.115
29172.0,29487.0,192.7250477,631.886
29172.0,29587.0,192.7250477,644.652
29181.0,29490.0,192.7547747,625.086
29184.0,29603.0,192.7646826,637.004
29194.0,29520.0,192.7977056,627.767
29201.0,29495.0,192.8208182,623.54
29208.0,29560.0,192.8439281,639.59
29208.0,29584.0,192.8439281,628.934
29220.0,29562.0,192.8835387,628.213
29230.0,29603.0,192.9165413,636.062
29232.0,29601.0,192.9231411,627.418
29242.0,29594.0,192.9561369,635.046
29243.0,29597.0,192.9594362,630.512
29248.0,29614.0,192.9759317,631.381
29251.0,29532.0,192.9858283,624.585
29254.0,29558.0,192.9957244,645.809
29261.0,29599.0,193.0188134,635.084
29261.0,29600.0,193.0188134,633.967
29270.0,29564.0,193.0484951,643.229
29270.0,29649.0,193.0484951,643.25
29274.0,29595.0,193.0616856,623.343
29279.0,29647.0,193.0781723,641.766
29281.0,29644.0,193.0847666,644.304
29283.0,29618.0,193.0913607,620.528
29286.0,29630.0,193.1012514,625.963
29290.0,29626.0,193.1144383,640.384
29293.0,29669.0,193.1243278,636.476
29293.0,29665.0,193.1243278,632.174
29293.0,29751.0,193.1243278,646.903
29294.0,29674.0,193.1276242,644.536
29307.0,29655.0,193.1704722,635.103
29307.0,29592.0,193.1704722,627.269
29310.0,29686.0,193.1803589,640.286
29322.0,29700.0,193.2199005,625.847
29325.0,29664.0,193.2297846,635.344
29336.0,29693.0,193.2660221,640.593
29346.0,29687.0,193.2989593,631.556
29352.0,29630.0,193.318719,627.001
29353.0,29658.0,193.3220121,627.648
29372.0,29779.0,193.38457,635.787
29373.0,29718.0,193.3878619,635.218
29373.0,29740.0,193.3878619,634.307
29388.0,29673.0,193.4372346,634.152
29389.0,29726.0,193.4405257,639.878
29393.0,29663.0,193.4536894,628.055
29393.0,29685.0,193.4536894,633.927
29405.0,29695.0,193.4931751,633.671
29407.0,29698.0,193.4997553,630.552
29410.0,29746.0,193.5096251,625.321
29412.0,29777.0,193.5162047,641.955
29418.0,29717.0,193.5359422,639.377
29422.0,29693.0,193.5490994,636.15
29426.0,29824.0,193.5622557,632.397
29440.0,29760.0,193.6082958,645.115
29447.0,29784.0,193.6313117,634.132
29450.0,29795.0,193.6411748,641.145
29451.0,29778.0,193.6444624,648.274
29453.0,29820.0,193.6510375,632.811
29462.0,29730.0,193.6806223,626.054
29475.0,29797.0,193.7233481,635.407
29479.0,29798.0,193.7364925,638.789
29483.0,29842.0,193.7496361,641.379
29484.0,29846.0,193.7529219,645.391
29492.0,29728.0,193.7792059,630.126
29493.0,29860.0,193.7824912,639.039
29494.0,29830.0,193.7857764,635.349
29495.0,29906.0,193.7890615,631.626
29495.0,29825.0,193.7890615,636.061
29501.0,29826.0,193.8087712,640.635
29505.0,29804.0,193.8219099,629.931
29505.0,29868.0,193.8219099,635.978
29505.0,29835.0,193.8219099,632.744
29507.0,29835.0,193.8284789,629.187
29509.0,29832.0,193.8350477,642.899
29513.0,29885.0,193.8481846,646.689
29518.0,29815.0,193.8646045,639.648
29526.0,29989.0,193.8908734,646.0
29529.0,29793.0,193.9007234,626.727
29535.0,29841.0,193.9204217,635.026
29537.0,29812.0,193.9269874,630.915
29539.0,29847.0,193.9335528,637.861
29541.0,29817.0,193.9401181,632.72
29543.0,29831.0,193.9466831,644.331
29544.0,29923.0,193.9499655,652.339
29548.0,29911.0,193.9630946,662.921
29551.0,29924.0,193.9729409,636.078
29552.0,29916.0,193.9762228,644.937
29553.0,29910.0,193.9795048,643.75
29561.0,30075.0,194.0057581,648.564
29562.0,30831.0,194.0090395,711.422
29569.0,29931.0,194.0320079,638.631
29569.0,29964.0,194.0320079,634.686
29574.0,29893.0,194.0484122,628.916
29577.0,29930.0,194.0582542,628.476
29580.0,30358.0,194.0680956,693.583
29594.0,29913.0,194.1140157,628.445
29597.0,29865.0,194.1238543,631.032
29597.0,30022.0,194.1238543,634.299
29600.0,30013.0,194.1336924,642.141
29602.0,30002.0,194.1402509,651.461
29602.0,29925.0,194.1402509,638.641
29607.0,29974.0,194.156646,636.061
29617.0,29943.0,194.1894322,639.567
29628.0,29994.0,194.2254907,646.71
29628.0,29938.0,194.2254907,647.754
29630.0,30031.0,194.232046,638.705
29634.0,29937.0,194.2451561,638.975
29636.0,29983.0,194.2517108,655.394
29636.0,29912.0,194.2517108,628.137
29640.0,30021.0,194.2648195,636.665
29646.0,29965.0,194.284481,641.1
29651.0,30008.0,194.300864,640.693
29651.0,29936.0,194.300864,641.489
29652.0,30044.0,194.3041404,637.766
29658.0,30082.0,194.3237979,638.44
29664.0,29981.0,194.3434533,639.039
29667.0,30063.0,194.3532803,662.939
29669.0,30108.0,194.3598314,644.61
29671.0,29984.0,194.3663822,655.376
29672.0,30034.0,194.3696575,637.093
29676.0,30383.0,194.3827583,651.278
29680.0,30009.0,194.3958582,639.89
29687.0,30352.0,194.4187809,655.459
29688.0,30054.0,194.4220553,638.382
29688.0,30068.0,194.4220553,634.872
29689.0,30002.0,194.4253297,641.296
29694.0,30015.0,194.4417009,635.714
29694.0,30138.0,194.4417009,647.147
29701.0,30035.0,194.4646182,643.652
29702.0,30053.0,194.4678918,631.176
29704.0,30103.0,194.474439,642.761
29707.0,30132.0,194.4842594,642.324
29708.0,30162.0,194.4875327,641.595
29709.0,30042.0,194.490806,639.824
29709.0,29986.0,194.490806,639.387
29709.0,30099.0,194.490806,649.795
29709.0,30013.0,194.490806,639.255
29713.0,30001.0,194.5038987,633.554
29715.0,30059.0,194.5104446,638.811
29715.0,30100.0,194.5104446,653.335
29721.0,29989.0,194.5300812,630.611
29722.0,30104.0,194.5333538,657.802
29725.0,29972.0,194.5431712,639.815
29728.0,29952.0,194.5529881,633.777
29731.0,30058.0,194.5628045,646.591
29732.0,30013.0,194.5660766,638.922
29734.0,30046.0,194.5726204,640.924
29741.0,30077.0,194.5955223,641.815
29756.0,30124.0,194.6445887,635.482
29760.0,30254.0,194.6576709,656.499
29765.0,30121.0,194.6740225,639.206
29767.0,30108.0,194.6805628,637.316
29784.0,30088.0,194.7361461,636.037
29790.0,30136.0,194.75576,657.903
29791.0,30080.0,194.7590287,629.87
29793.0,30125.0,194.7655661,630.527
29793.0,30116.0,194.7655661,640.305
29795.0,30161.0,194.7721033,641.153
29811.0,30123.0,194.8243929,638.922
29815.0,30149.0,194.8374631,631.602
29817.0,30306.0,194.8439979,654.94
29819.0,30224.0,194.8505324,659.388
29821.0,30101.0,194.8570668,638.896
29833.0,30095.0,194.8962681,626.445
29837.0,30188.0,194.9093335,638.618
29840.0,30170.0,194.919132,641.576
29842.0,30196.0,194.925664,637.688
29842.0,30177.0,194.925664,648.297
29842.0,30146.0,194.925664,636.204
29846.0,30187.0,194.9387274,641.989
29847.0,30207.0,194.9419931,636.68
29847.0,30349.0,194.9419931,661.797
29850.0,30231.0,194.95179,632.695
29852.0,30185.0,194.9583209,637.012
29859.0,30290.0,194.9811775,647.234
29860.0,30257.0,194.9844425,649.63
29860.0,30256.0,194.9844425,651.293
29863.0,30127.0,194.9942372,629.94
29865.0,30205.0,195.0007667,644.718
29878.0,30181.0,195.0432032,636.549
29882.0,30213.0,195.0562587,649.082
29883.0,30178.0,195.0595225,640.661
29891.0,30197.0,195.0856305,640.169
29893.0,30316.0,195.092157,646.44
29897.0,30205.0,195.1052092,644.523
29899.0,30217.0,195.111735,632.321
29900.0,30267.0,195.1149979,633.483
29909.0,30387.0,195.1443608,646.672
29912.0,30313.0,195.1541474,646.356
29913.0,30208.0,195.1574095,635.697
29915.0,30243.0,195.1639336,637.982
29920.0,30221.0,195.1802428,641.567
29921.0,30344.0,195.1835045,652.57
29923.0,30216.0,195.1900277,633.899
29925.0,30321.0,195.1965506,647.57
29928.0,30304.0,195.2063347,654.766
29928.0,30331.0,195.2063347,645.731
29930.0,30245.0,195.2128571,640.443
29938.0,30268.0,195.2389446,637.143
29948.0,30305.0,195.2715491,636.964
29957.0,30376.0,195.3008885,645.43
29958.0,30426.0,195.3041481,659.487
29961.0,30299.0,195.3139268,631.511
29970.0,30256.0,195.3432598,639.615
29983.0,30312.0,195.385622,637.582
29986.0,30489.0,195.3953965,650.014
29987.0,30330.0,195.3986546,647.979
29990.0,30358.0,195.4084285,641.991
29994.0,30305.0,195.4214597,633.184
30006.0,30456.0,195.4605479,652.956
30012.0,30308.0,195.4800891,634.168
30015.0,30321.0,195.4898589,641.881
30017.0,30345.0,195.4963719,634.725
30019.0,30350.0,195.5028846,643.041
30029.0,30398.0,195.5354451,637.309
30033.0,30355.0,195.5484678,637.682
30034.0,30360.0,195.5517233,642.312
30035.0,30333.0,195.5549788,652.129
30035.0,30347.0,195.5549788,634.05
30036.0,30322.0,195.5582342,633.123
30042.0,30352.0,195.5777656,648.527
30051.0,30343.0,195.6070591,631.405
30052.0,30340.0,195.6103136,644.176
30057.0,30433.0,195.6265856,642.063
30057.0,30379.0,195.6265856,633.911
30063.0,30410.0,195.6461102,648.1
30064.0,30319.0,195.6493641,636.0
30065.0,30415.0,195.652618,642.016
30066.0,30438.0,195.6558718,636.73
30074.0,30430.0,195.6819002,645.524
30074.0,30417.0,195.6819002,643.644
30086.0,30409.0,195.7209364,640.508
30090.0,30455.0,195.7339467,644.68
30090.0,30615.0,195.7339467,660.631
30092.0,30531.0,195.7404516,652.617
30095.0,30408.0,195.7502084,637.131
30097.0,30440.0,195.7567127,644.586
30099.0,30477.0,195.7632168,638.821
30099.0,30427.0,195.7632168,635.852
30101.0,30531.0,195.7697207,647.302
30101.0,30402.0,195.7697207,649.144
30103.0,30544.0,195.7762243,649.08
30107.0,30421.0,195.789231,637.623
30109.0,30471.0,195.795734,648.076
30112.0,30434.0,195.8054881,636.557
30113.0,30428.0,195.8087394,641.52
30120.0,30433.0,195.8314967,634.91
30124.0,30459.0,195.8444997,635.442
30124.0,30443.0,195.8444997,640.849
30126.0,30524.0,195.8510008,645.034
30127.0,30442.0,195.8542513,647.802
30128.0,30382.0,195.8575018,634.927
30128.0,30498.0,195.8575018,649.502
30129.0,30433.0,195.8607522,635.077
30131.0,30434.0,195.8672528,638.574
30132.0,30578.0,195.870503,641.444
30136.0,30491.0,195.8835034,638.327
30145.0,30467.0,195.9127512,655.072
30150.0,30459.0,195.928998,639.517
30155.0,30529.0,195.9452436,643.128
30155.0,30503.0,195.9452436,645.525
30161.0,30509.0,195.9647364,639.838
30164.0,30597.0,195.9744821,656.289
30167.0,30553.0,195.9842273,641.649
30168.0,30504.0,195.9874756,645.659
30170.0,30467.0,195.993972,634.852
30173.0,30612.0,196.0037162,646.892
30180.0,30533.0,196.0264509,639.114
30183.0,30460.0,196.0361935,644.251
30188.0,30767.0,196.0524302,673.779
30189.0,30548.0,196.0556773,645.597
30196.0,30558.0,196.078406,649.25
30197.0,30602.0,196.0816527,651.906
30199.0,30525.0,196.088146,635.705
30200.0,30517.0,196.0913926,639.057
30200.0,30530.0,196.0913926,642.56
30210.0,30507.0,196.1238554,651.194
30215.0,30510.0,196.1400847,654.735
30221.0,30551.0,196.1595582,642.338
30232.0,30634.0,196.1952546,649.447
30240.0,30632.0,196.2212115,662.069
30243.0,30655.0,196.2309444,647.283
30247.0,30503.0,196.2439209,636.805
30250.0,30612.0,196.2536528,649.872
30256.0,30573.0,196.273115,640.605
30259.0,30644.0,196.2828454,658.76
30277.0,30564.0,196.3412175,637.285
30280.0,30591.0,196.3509445,638.814
30283.0,30610.0,196.360671,650.688
30287.0,30639.0,196.373639,646.141
30288.0,30694.0,196.3768808,648.98
30292.0,30617.0,196.3898477,637.514
30298.0,30703.0,196.4092964,656.262
30304.0,30657.0,196.4287432,644.496
30306.0,30694.0,196.4352251,649.051
30307.0,30654.0,196.4384659,659.606
30314.0,30631.0,196.4611503,647.757
30318.0,30710.0,196.4741116,654.579
30322.0,30671.0,196.487072,645.639
30328.0,30683.0,196.5065111,640.099
30329.0,30643.0,196.5097508,647.174
30330.0,30639.0,196.5129904,645.992
30331.0,30699.0,196.5162299,650.478
30335.0,30679.0,196.5291876,645.199
30336.0,30663.0,196.5324269,647.093
30341.0,30810.0,196.5486226,659.183
30344.0,30722.0,196.5583393,648.551
30349.0,30739.0,196.5745328,647.812
30350.0,30681.0,196.5777713,640.443
30351.0,30818.0,196.5810098,660.466
30366.0,30808.0,196.6295807,654.369
30369.0,30660.0,196.6392935,637.328
30372.0,30634.0,196.6490057,638.102
30373.0,30661.0,196.652243,639.704
30385.0,30690.0,196.6910866,638.138
30390.0,30841.0,196.7072692,650.855
30391.0,30837.0,196.7105056,647.15
30393.0,30645.0,196.7169781,640.171
30396.0,30704.0,196.7266866,639.337
30398.0,30741.0,196.7331586,644.92
30408.0,30696.0,196.7655155,645.421
30409.0,30787.0,196.7687509,642.868
30410.0,30822.0,196.7719862,664.084
30411.0,30759.0,196.7752215,645.132
30414.0,30745.0,196.784927,661.067
30417.0,30684.0,196.7946321,637.395
30419.0,30880.0,196.8011019,658.305
30419.0,30763.0,196.8011019,655.222
30419.0,30968.0,196.8011019,664.531
30426.0,30741.0,196.8237445,650.789
30429.0,30790.0,196.8334476,649.233
30431.0,30752.0,196.8399161,635.556
30432.0,30788.0,196.8431503,653.932
30437.0,30827.0,196.8593204,643.788
30439.0,30686.0,196.865788,650.08
30440.0,30761.0,196.8690218,640.64
30440.0,30730.0,196.8690218,658.449
30440.0,30717.0,196.8690218,637.929
30446.0,31033.0,196.8884232,689.021
30446.0,30759.0,196.8884232,649.126
30448.0,30830.0,196.8948899,664.217
30449.0,30791.0,196.8981231,647.275
30450.0,30789.0,196.9013564,643.197
30450.0,30869.0,196.9013564,662.971
30451.0,30765.0,196.9045895,634.564
30452.0,30821.0,196.9078226,641.074
30455.0,30828.0,196.9175217,659.854
30461.0,30811.0,196.9369183,640.898
30462.0,30719.0,196.9401508,644.916
30464.0,30832.0,196.9466158,654.484
30465.0,30796.0,196.9498483,635.788
30471.0,30957.0,196.9692417,655.561
30480.0,30893.0,196.9983282,658.655
30486.0,30819.0,197.0177169,649.25
30487.0,30790.0,197.0209481,641.545
30489.0,31396.0,197.0274105,758.403
30493.0,30852.0,197.0403345,646.415
30495.0,30870.0,197.0467963,642.719
30501.0,30878.0,197.0661801,651.07
30502.0,30830.0,197.0694106,641.008
30504.0,30850.0,197.0758714,640.214
30506.0,30904.0,197.0823319,653.974
30510.0,30885.0,197.0952524,649.748
30512.0,30803.0,197.1017123,648.563
30523.0,30863.0,197.137238,651.045
30529.0,30915.0,197.156613,655.51
30529.0,30877.0,197.156613,640.227
30529.0,31000.0,197.156613,652.81
30529.0,30858.0,197.156613,644.616
30530.0,31370.0,197.159842,724.734
30530.0,30841.0,197.159842,647.072
30533.0,30967.0,197.1695286,656.951
30537.0,30779.0,197.1824434,646.047
30538.0,30870.0,197.1856719,636.623
30544.0,30895.0,197.2050422,641.075
30545.0,30898.0,197.2082703,651.016
30547.0,30921.0,197.2147266,649.211
30548.0,30917.0,197.2179546,651.594
30552.0,30906.0,197.2308662,642.087
30557.0,30827.0,197.2470045,641.652
30573.0,30901.0,197.2986381,661.776
30579.0,30925.0,197.3179972,653.591
30586.0,30940.0,197.3405805,646.67
30595.0,30939.0,197.3696123,641.833
30605.0,30904.0,197.4018649,643.371
30606.0,30901.0,197.4050899,641.99
30606.0,30975.0,197.4050899,643.554
30609.0,30969.0,197.4147645,649.193
30609.0,30958.0,197.4147645,643.215
30610.0,30942.0,197.4179892,637.739
30612.0,31013.0,197.4244386,655.257
30612.0,31020.0,197.4244386,652.526
30615.0,31061.0,197.4341122,650.134
30616.0,30983.0,197.4373366,650.285
30619.0,31210.0,197.4470097,672.851
30626.0,31255.0,197.4695782,670.667
30628.0,30998.0,197.4760258,651.095
30630.0,30924.0,197.4824733,644.058
30638.0,31063.0,197.508261,657.507
30640.0,31034.0,197.5147074,655.654
30644.0,30931.0,197.5275996,658.033
30648.0,30964.0,197.540491,635.615
30653.0,31156.0,197.556604,656.694
30654.0,31200.0,197.5598264,665.333
30657.0,30983.0,197.5694934,640.693
30671.0,31054.0,197.6145999,657.835
30673.0,31069.0,197.6210428,644.678
30681.0,31092.0,197.6468125,649.881
30686.0,31079.0,197.6629168,661.224
30687.0,31055.0,197.6661375,655.628
30689.0,31127.0,197.6725787,657.065
30695.0,31423.0,197.6919013,647.597
30698.0,30967.0,197.7015618,648.384
30702.0,31014.0,197.7144418,653.474
30703.0,31068.0,197.7176617,642.61
30706.0,31055.0,197.727321,643.256
30708.0,31070.0,197.7337602,659.27
30718.0,31143.0,197.7659534,650.284
30727.0,31212.0,197.7949228,664.146
30731.0,31046.0,197.8077967,660.588
30731.0,31184.0,197.8077967,670.479
30735.0,31052.0,197.8206698,643.76
30748.0,31187.0,197.8625016,660.344
30749.0,31040.0,197.865719,651.55
30751.0,31140.0,197.8721538,653.905
30753.0,31134.0,197.8785883,658.986
30768.0,31137.0,197.9268408,647.162
30774.0,31096.0,197.9461385,642.61
30774.0,31077.0,197.9461385,645.842
30774.0,31142.0,197.9461385,651.553
30777.0,31159.0,197.9557867,650.391
30779.0,31085.0,197.9622185,647.938
30780.0,31178.0,197.9654343,649.115
30781.0,31078.0,197.9686501,638.859
30781.0,31150.0,197.9686501,656.662
30784.0,31137.0,197.9782972,643.875
30792.0,31118.0,198.0040203,647.984
30795.0,31075.0,198.0136656,638.317
30799.0,31109.0,198.0265253,651.567
30829.0,31174.0,198.1229465,642.116
30833.0,31162.0,198.1357991,646.993
30834.0,31423.0,198.1390121,656.296
30835.0,31272.0,198.1422251,663.731
30839.0,31190.0,198.1550764,651.896
30846.0,31232.0,198.1775643,646.738
30847.0,31279.0,198.1807767,650.707
30848.0,31184.0,198.1839889,647.564
30851.0,31209.0,198.1936255,679.853
30851.0,31272.0,198.1936255,680.959
30857.0,31124.0,198.2128972,642.562
30862.0,31268.0,198.2289556,658.184
30867.0,31229.0,198.2450126,647.389
30872.0,31178.0,198.2610684,653.682
30876.0,31212.0,198.273912,658.207
30879.0,31244.0,198.2835442,654.628
30880.0,31220.0,198.2867548,640.707
30884.0,31221.0,198.2995968,643.069
30884.0,31200.0,198.2995968,639.64
30889.0,31171.0,198.3156481,643.902
30890.0,31203.0,198.3188582,654.345
30891.0,31281.0,198.3220683,640.842
30900.0,31405.0,198.3509565,659.508
30900.0,31444.0,198.3509565,701.895
30901.0,31422.0,198.354166,679.657
30902.0,31279.0,198.3573755,656.025
30905.0,31344.0,198.3670036,665.789
30907.0,31252.0,198.3734221,655.571
30908.0,31276.0,198.3766313,649.087
30908.0,31300.0,198.3766313,668.164
30910.0,31225.0,198.3830495,653.034
30914.0,31299.0,198.3958853,657.761
30916.0,31324.0,198.4023028,663.031
30917.0,31312.0,198.4055115,646.018
30918.0,31228.0,198.4087202,647.111
30925.0,31292.0,198.4311793,648.757
