MajorAxisLength,MinorAxisLength,Class
246.0158437,173.6391453,DERMASON
254.9307513,167.7173591,DERMASON
247.4457385,172.5911904,DERMASON
248.8559109,171.859324,DERMASON
250.494547,170.667151,DERMASON
256.1514009,167.3941553,DERMASON
255.8353648,167.3207295,DERMASON
249.6162305,171.2239019,DERMASON
247.8499092,173.2994965,DERMASON
247.5205101,172.7727385,DERMASON
253.4334193,169.8920332,DERMASON
265.4840587,161.2999252,DERMASON
253.3215928,168.9602988,DERMASON
249.9435974,171.391512,DERMASON
266.2684634,161.0406152,DERMASON
254.0594706,168.8456593,DERMASON
252.2232758,169.7372597,DERMASON
266.1424712,160.7707735,DERMASON
254.5801408,168.0796138,DERMASON
251.2995888,171.1022411,DERMASON
253.9958361,168.9121369,DERMASON
255.9395111,167.841527,DERMASON
268.520007,159.5931156,DERMASON
256.2317016,167.3011797,DERMASON
255.9780954,167.6210262,DERMASON
253.3384876,169.5361312,DERMASON
258.6914132,166.5981966,DERMASON
247.4756589,173.8173266,DERMASON
258.2694941,166.23088,DERMASON
251.8905791,170.5372019,DERMASON
260.5239577,165.0223139,DERMASON
251.691287,170.9740416,DERMASON
249.2471898,172.1904723,DERMASON
256.0806059,167.6423606,DERMASON
260.1653166,165.5826681,DERMASON
243.0825677,176.6233701,DERMASON
254.5702952,168.8623962,DERMASON
262.2051247,164.0061974,DERMASON
256.2978833,167.6008572,DERMASON
253.0098956,169.8646451,DERMASON
259.6233715,165.5788265,DERMASON
254.9717361,168.6651878,DERMASON
247.9557613,173.2144082,DERMASON
240.7142227,178.6521031,DERMASON
264.2901176,162.8385293,DERMASON
263.2164565,163.6692923,DERMASON
266.4420075,161.8765843,DERMASON
246.4267581,174.4051059,DERMASON
250.4412967,171.6043472,DERMASON
258.2885891,166.8117706,DERMASON
242.0099592,177.9303019,DERMASON
245.3369109,175.3365574,DERMASON
239.1416204,180.0821483,DERMASON
257.7233679,166.846355,DERMASON
245.952983,175.275076,DERMASON
239.8365502,179.2830338,DERMASON
257.2982232,167.3956696,DERMASON
255.8912522,168.1760555,DERMASON
251.5991783,170.9062633,DERMASON
254.2011266,169.7468976,DERMASON
260.8378894,164.978309,DERMASON
263.9269971,163.2618022,DERMASON
254.7059001,169.0931581,DERMASON
251.6333561,171.2088463,DERMASON
264.6569462,162.6491064,DERMASON
267.3680866,161.0638105,DERMASON
247.3614472,174.506239,DERMASON
251.8217596,170.9244269,DERMASON
245.5270646,175.6801661,DERMASON
245.0575783,176.2911964,DERMASON
258.8430705,166.3398928,DERMASON
252.2588286,170.7038663,DERMASON
255.2176269,168.7328682,DERMASON
254.2544922,169.4448179,DERMASON
257.4015727,167.8300362,DERMASON
247.2041231,174.5063749,DERMASON
256.8022247,167.7475339,DERMASON
263.5970701,163.4553003,DERMASON
251.6200429,171.3656468,DERMASON
248.7854468,173.5185023,DERMASON
256.3516827,168.1214356,DERMASON
253.3314609,170.0744198,DERMASON
257.0214392,167.8566113,DERMASON
251.0179435,171.6905864,DERMASON
256.1088561,168.3547722,DERMASON
262.2827152,164.4212286,DERMASON
258.0554163,168.0326884,DERMASON
250.6193748,172.415774,DERMASON
252.7570007,170.7938506,DERMASON
257.9591319,167.2846968,DERMASON
249.5264868,172.9988253,DERMASON
252.1364786,171.1567885,DERMASON
246.3710243,175.5086285,DERMASON
256.6289266,168.6551559,DERMASON
239.1680949,180.3396663,DERMASON
253.0175614,170.6315814,DERMASON
248.1214785,174.01962,DERMASON
262.173124,165.6426459,DERMASON
262.3385359,166.2995695,DERMASON
240.2688482,180.0736164,DERMASON
254.4122079,170.3880785,DERMASON
257.4506933,168.1789897,DERMASON
252.3156236,171.4581946,DERMASON
252.284516,171.2777925,DERMASON
249.5239143,173.6777206,DERMASON
261.3653216,165.6031664,DERMASON
256.8237784,168.3600166,DERMASON
257.4012325,168.242884,DERMASON
256.8778802,168.5016179,DERMASON
260.061908,166.5262932,DERMASON
267.6705998,161.5147148,DERMASON
253.8906312,170.4536396,DERMASON
261.4687853,165.7378041,DERMASON
250.3660993,172.8084792,DERMASON
244.9819027,176.9655293,DERMASON
245.7217137,176.7212292,DERMASON
256.4788425,168.7756585,DERMASON
261.3401667,165.5894372,DERMASON
273.6432785,158.5030844,DERMASON
258.5818308,167.7839639,DERMASON
259.7285286,167.2167875,DERMASON
254.4748596,170.3420586,DERMASON
241.5281092,179.357252,DERMASON
254.524934,170.1985614,DERMASON
253.6889476,171.0459697,DERMASON
241.5791627,179.3886182,DERMASON
246.6390747,175.9254105,DERMASON
253.5804923,170.9913232,DERMASON
247.0150087,175.4972649,DERMASON
252.6455802,171.9591525,DERMASON
261.6872275,166.0757913,DERMASON
253.5999882,170.9734539,DERMASON
250.4466272,173.6210687,DERMASON
262.5657106,165.2160008,DERMASON
257.8296401,168.6463916,DERMASON
250.3738108,173.3372172,DERMASON
252.9275604,171.4126012,DERMASON
255.5729179,169.8933816,DERMASON
246.1563003,176.5725174,DERMASON
256.7741355,169.170536,DERMASON
252.1676497,172.3621003,DERMASON
263.9556782,164.5060556,DERMASON
254.972779,170.3716465,DERMASON
244.473034,177.6084166,DERMASON
246.7094369,176.3761518,DERMASON
267.0506849,162.9277556,DERMASON
251.3405216,173.0145374,DERMASON
254.7842451,170.5746452,DERMASON
251.004246,173.3609214,DERMASON
253.0028083,172.2909611,DERMASON
245.146993,177.5113487,DERMASON
251.751572,172.8562226,DERMASON
247.0114035,176.3006734,DERMASON
267.6408727,162.7371706,DERMASON
256.8595849,169.4770894,DERMASON
256.2953075,169.8436778,DERMASON
255.1070378,170.5366051,DERMASON
242.355486,179.681698,DERMASON
244.0174548,178.7571063,DERMASON
254.3755058,171.4143313,DERMASON
266.6617782,164.2904278,DERMASON
258.3663847,168.8288369,DERMASON
240.1377494,181.9791529,DERMASON
253.2657389,172.0631456,DERMASON
244.6212611,179.0717036,DERMASON
251.96495,173.0572597,DERMASON
260.9891145,167.2083089,DERMASON
251.4446589,173.7791583,DERMASON
248.6549214,175.8971686,DERMASON
254.4737841,171.6017364,DERMASON
253.1303559,173.0970555,DERMASON
245.1386131,178.6131847,DERMASON
268.9561891,162.3501666,DERMASON
257.4783555,169.5853588,DERMASON
267.656699,163.3886421,DERMASON
256.7804102,170.3303191,DERMASON
234.0035746,187.3058915,DERMASON
251.6232371,173.6664891,DERMASON
269.6465006,162.1141824,DERMASON
264.4528985,165.4606459,DERMASON
251.5432798,173.9222662,DERMASON
249.991193,175.0467014,DERMASON
247.2202099,177.3396885,DERMASON
256.3055328,170.9765596,DERMASON
250.8824835,174.1883366,DERMASON
254.6030427,171.9706283,DERMASON
254.4472911,172.1170076,DERMASON
250.314032,174.6730289,DERMASON
257.9686332,169.9776055,DERMASON
261.5908535,167.3115206,DERMASON
242.4443654,180.5545652,DERMASON
255.7241207,171.2337457,DERMASON
254.6475688,172.4675332,DERMASON
250.1151062,175.1992977,DERMASON
256.3253623,170.9676447,DERMASON
252.1328573,173.9987887,DERMASON
244.9924157,179.1819179,DERMASON
264.7905497,165.6443363,DERMASON
254.8947793,172.0663133,DERMASON
242.7083008,181.0421903,DERMASON
250.188655,175.3613173,DERMASON
262.7596271,167.5498569,DERMASON
260.2812222,168.7329821,DERMASON
255.490441,172.2020332,DERMASON
261.0256485,168.1634162,DERMASON
248.865816,176.3313768,DERMASON
254.2447118,172.4956131,DERMASON
251.7270771,174.2104339,DERMASON
258.6394705,169.8181605,DERMASON
243.3148259,180.5601345,DERMASON
249.077025,176.3158634,DERMASON
260.3677665,169.1386536,DERMASON
241.828841,181.6608799,DERMASON
245.361171,178.9749008,DERMASON
259.7955739,169.1082759,DERMASON
255.6858232,171.9606206,DERMASON
249.6569696,175.8623222,DERMASON
246.6615423,177.9715268,DERMASON
265.1140991,165.757241,DERMASON
255.6426261,171.8799839,DERMASON
245.457549,179.0722248,DERMASON
265.8142325,165.6411923,DERMASON
257.6113301,170.6910637,DERMASON
252.3706438,174.2838582,DERMASON
257.2430525,171.1692423,DERMASON
259.2898003,169.6710244,DERMASON
255.6060842,171.9924754,DERMASON
253.0245276,173.7464007,DERMASON
259.9012976,169.3393881,DERMASON
253.7005454,173.4545184,DERMASON
265.9185663,166.4407707,DERMASON
253.374587,173.69329,DERMASON
252.0759046,174.6429683,DERMASON
255.8988439,172.1093863,DERMASON
246.0529156,178.6716941,DERMASON
250.9547498,175.3087423,DERMASON
270.4299671,163.1232021,DERMASON
257.9915932,170.6310975,DERMASON
245.7206579,180.4311069,DERMASON
254.8207466,172.8476422,DERMASON
270.0853828,163.9291451,DERMASON
257.2543419,172.2982543,DERMASON
269.6897234,164.1357363,DERMASON
266.7426106,166.0575845,DERMASON
267.781517,164.7466312,DERMASON
252.0327181,175.3030169,DERMASON
262.1689291,168.3466832,DERMASON
263.3023255,168.1358044,DERMASON
260.9495938,168.9442537,DERMASON
268.5661806,164.1571002,DERMASON
272.4483634,161.9722227,DERMASON
266.1923934,165.7113517,DERMASON
257.7617534,171.5078408,DERMASON
253.0012318,174.6093576,DERMASON
251.5688914,175.4644572,DERMASON
244.4706608,180.6684765,DERMASON
248.4744093,179.3429155,DERMASON
255.7115756,172.7059218,DERMASON
270.9278385,163.2090512,DERMASON
260.4656276,169.5584685,DERMASON
255.5389075,172.8919483,DERMASON
254.8657128,173.3685858,DERMASON
256.5277853,172.4546607,DERMASON
246.6660149,179.6733466,DERMASON
254.3772765,173.8902109,DERMASON
262.3566926,168.4610468,DERMASON
238.1640436,185.6528993,DERMASON
246.5441413,179.6603417,DERMASON
263.1405922,168.5458752,DERMASON
258.9204543,170.6879204,DERMASON
265.5994588,167.124163,DERMASON
274.4216157,161.3739601,DERMASON
246.2691669,179.9276172,DERMASON
255.5587739,173.0571663,DERMASON
257.8931422,172.4620361,DERMASON
240.2491099,184.0720395,DERMASON
271.7813132,162.9559616,DERMASON
250.9960881,176.1933881,DERMASON
258.2965128,171.4685928,DERMASON
250.3494502,176.837823,DERMASON
274.0875778,161.7942828,DERMASON
260.6260974,170.2968072,DERMASON
250.8484378,176.6801865,DERMASON
250.8274315,176.6908744,DERMASON
256.9371698,172.6351171,DERMASON
259.9004264,170.786167,DERMASON
254.1394924,174.7584545,DERMASON
264.8028666,168.2092989,DERMASON
255.7623156,173.4749962,DERMASON
270.706919,164.2835919,DERMASON
267.8747111,165.8074215,DERMASON
249.3156726,177.9383454,DERMASON
245.534629,180.7026974,DERMASON
276.9743066,160.0940992,DERMASON
261.0485899,169.9896192,DERMASON
257.1666382,172.8486294,DERMASON
246.961998,179.9426088,DERMASON
256.4531583,173.3186711,DERMASON
258.6507219,171.4995535,DERMASON
257.0292429,173.3050263,DERMASON
244.6265211,181.5074662,DERMASON
253.1734539,175.1641429,DERMASON
252.7980166,175.7859771,DERMASON
257.285774,172.4931671,DERMASON
269.4120614,164.7731368,DERMASON
242.3524243,183.1011169,DERMASON
255.073854,174.0409641,DERMASON
254.4580961,174.8091313,DERMASON
258.0894787,172.3748462,DERMASON
263.3403706,168.5880967,DERMASON
251.260848,176.6798845,DERMASON
259.3345012,171.5530255,DERMASON
243.475344,182.3587035,DERMASON
278.0541442,159.9581923,DERMASON
255.4977282,174.0139583,DERMASON
266.010041,167.1449252,DERMASON
262.4468189,169.4099301,DERMASON
268.7728252,165.4185644,DERMASON
250.084437,177.8844549,DERMASON
252.5148524,176.1422122,DERMASON
252.7764551,176.1330977,DERMASON
265.273145,167.9044084,DERMASON
258.7304146,171.7101938,DERMASON
260.3117422,170.9919585,DERMASON
257.159639,172.8389871,DERMASON
257.295021,173.3408065,DERMASON
255.2142511,174.663381,DERMASON
254.5997868,175.2823153,DERMASON
255.63916,174.652912,DERMASON
261.0517751,170.460604,DERMASON
257.6349845,172.9231621,DERMASON
277.5076202,162.0154755,DERMASON
265.3346238,167.846769,DERMASON
265.6135709,167.916416,DERMASON
261.0192589,170.6439344,DERMASON
281.8264912,158.9575472,DERMASON
263.9343971,168.8021781,DERMASON
260.898178,171.1994101,DERMASON
255.6155783,175.0669504,DERMASON
256.3705909,174.0331999,DERMASON
245.0827289,182.0904644,DERMASON
265.7952771,167.612051,DERMASON
259.2660626,171.880631,DERMASON
262.9378945,169.5351359,DERMASON
258.4906996,172.3981294,DERMASON
260.824171,170.9758037,DERMASON
261.3405711,170.7965749,DERMASON
264.444305,168.7444626,DERMASON
258.6661644,172.8195153,DERMASON
257.4700904,173.3855193,DERMASON
264.6335563,168.5722881,DERMASON
257.0906643,173.3306632,DERMASON
264.6942925,168.5005963,DERMASON
255.6482989,174.6651336,DERMASON
248.6870586,179.2903659,DERMASON
256.8946818,173.5412641,DERMASON
259.9372371,171.5361346,DERMASON
254.0619594,175.8221372,DERMASON
267.9497519,167.3078882,DERMASON
250.4135016,178.2378358,DERMASON
253.4988026,176.2111394,DERMASON
259.0779891,172.4323102,DERMASON
269.3574839,165.9067717,DERMASON
263.8951604,169.143899,DERMASON
280.6930998,160.1240588,DERMASON
250.447503,178.3763964,DERMASON
254.0299223,176.1222532,DERMASON
269.3005089,166.0756544,DERMASON
269.3350903,166.2433791,DERMASON
260.9576396,171.2414834,DERMASON
257.7812882,173.8031485,DERMASON
268.4949478,167.1900417,DERMASON
255.7870162,174.650759,DERMASON
264.6170595,169.0031819,DERMASON
256.6835868,174.199042,DERMASON
269.9767742,165.8210885,DERMASON
257.3896686,174.2525592,DERMASON
252.0062132,177.3886293,DERMASON
254.363667,176.2521466,DERMASON
281.4929553,159.62273,DERMASON
255.0924527,175.4664838,DERMASON
257.8885007,173.6431322,DERMASON
258.3634899,173.3547309,DERMASON
248.991697,179.8896115,DERMASON
243.0474386,184.294738,DERMASON
254.1835434,176.4786006,DERMASON
269.773098,166.8326288,DERMASON
258.12303,173.6919044,DERMASON
271.4339565,165.6570679,DERMASON
266.3311549,168.2013897,DERMASON
257.3099272,174.3680657,DERMASON
248.4542841,180.4774475,DERMASON
254.8417269,175.7984388,DERMASON
250.5565028,179.7478759,DERMASON
257.7502713,174.1165229,DERMASON
254.4179748,176.1312788,DERMASON
267.5652851,167.5810136,DERMASON
262.9989711,170.6002761,DERMASON
255.7792415,175.3158842,DERMASON
253.0728123,177.8752407,DERMASON
260.2085531,172.5705835,DERMASON
255.2988088,175.8550161,DERMASON
253.5426002,177.4739262,DERMASON
263.1297559,170.888144,DERMASON
265.0585583,169.5227481,DERMASON
266.0940154,169.0273393,DERMASON
253.5252783,176.9979367,DERMASON
269.6926242,166.73063,DERMASON
275.5889968,163.1102827,DERMASON
263.2494765,171.0636313,DERMASON
263.2304507,170.859998,DERMASON
248.4247353,181.7168788,DERMASON
251.5585481,178.7095536,DERMASON
267.9233055,168.5752625,DERMASON
257.8930059,174.248976,DERMASON
257.8048744,174.3460084,DERMASON
238.7839017,188.9907436,DERMASON
263.2856261,170.8966277,DERMASON
253.1412461,177.9248772,DERMASON
264.9952501,170.0352449,DERMASON
249.46266,180.2449068,DERMASON
270.4880703,166.3696731,DERMASON
250.4410685,179.7593409,DERMASON
268.1594279,168.4372812,DERMASON
253.6627444,177.7072418,DERMASON
257.7214715,174.5933171,DERMASON
240.6337005,187.2693793,DERMASON
247.0774594,182.1545781,DERMASON
265.8372819,169.5935418,DERMASON
257.0634918,175.4273827,DERMASON
259.1475488,173.8459387,DERMASON
259.4036375,173.8426092,DERMASON
269.2918233,168.0892971,DERMASON
259.0742864,174.1960339,DERMASON
254.677713,177.2426478,DERMASON
246.2981369,183.073923,DERMASON
252.0301948,179.1753345,DERMASON
260.4509213,173.2218668,DERMASON
250.6471845,180.2388145,DERMASON
266.6984048,169.298846,DERMASON
250.7554916,179.8048152,DERMASON
247.6217738,182.109893,DERMASON
250.3931155,180.7492501,DERMASON
258.7961821,174.2702258,DERMASON
256.012242,176.3743858,DERMASON
256.7380126,175.7317353,DERMASON
266.6400343,169.3822964,DERMASON
271.5264922,166.6109469,DERMASON
268.7483673,168.0076422,DERMASON
246.8072614,182.7868946,DERMASON
266.1215569,169.6106601,DERMASON
258.9546893,174.6907701,DERMASON
264.0358214,171.0983486,DERMASON
255.2186478,177.0359845,DERMASON
252.7132707,178.706632,DERMASON
268.7066041,168.303632,DERMASON
274.5416921,164.6718149,DERMASON
272.2576727,166.2076726,DERMASON
244.3351148,185.2365835,DERMASON
258.9878646,174.543132,DERMASON
265.0751975,170.5240572,DERMASON
258.3806749,175.1689528,DERMASON
248.6037386,181.9081818,DERMASON
253.4245694,178.6021843,DERMASON
257.3349865,175.7158153,DERMASON
266.3310211,170.1117344,DERMASON
252.0567638,179.431737,DERMASON
258.2556492,175.2882179,DERMASON
267.2950921,169.7669948,DERMASON
259.7806083,175.7151325,DERMASON
253.0490617,179.026992,DERMASON
246.854646,183.6145991,DERMASON
253.8907406,178.39469,DERMASON
271.0406628,167.2360504,DERMASON
248.1804364,182.3298536,DERMASON
268.5835624,168.6971706,DERMASON
253.9294949,178.4380779,DERMASON
271.8795357,168.0718547,DERMASON
274.206003,165.971972,DERMASON
261.6638997,173.4719121,DERMASON
265.1473831,171.1279084,DERMASON
261.7226379,173.377499,DERMASON
267.4299911,171.5464942,DERMASON
277.0520732,163.9165902,DERMASON
244.2151449,186.3530105,DERMASON
253.4008656,179.6559955,DERMASON
261.7429003,173.6046952,DERMASON
253.3402294,179.3130241,DERMASON
254.572928,178.4418372,DERMASON
264.6117952,172.3999259,DERMASON
253.5231179,179.0336483,DERMASON
273.0505738,166.2604174,DERMASON
266.1831624,171.3682525,DERMASON
263.1929693,172.5213695,DERMASON
276.1867325,164.8450123,DERMASON
250.3810957,181.9653698,DERMASON
272.4600199,167.1009567,DERMASON
267.4872008,170.1594591,DERMASON
265.1395304,171.5330926,DERMASON
257.648981,176.788382,DERMASON
269.7078276,169.7530395,DERMASON
275.6951437,165.2006455,DERMASON
262.8627317,173.1266239,DERMASON
252.9303401,180.1403265,DERMASON
258.2219167,176.3050191,DERMASON
257.4026315,176.840615,DERMASON
261.2592517,174.4206777,DERMASON
254.4636208,179.093964,DERMASON
254.3248283,179.08571,DERMASON
261.7285307,174.0866471,DERMASON
250.7097581,181.6645682,DERMASON
265.1196586,172.0150324,DERMASON
273.4600607,167.0878574,DERMASON
258.5481358,176.3597936,DERMASON
254.454012,178.9644871,DERMASON
260.626197,174.9516171,DERMASON
258.9551086,175.8663598,DERMASON
259.8671258,175.4907282,DERMASON
258.5587569,176.6122078,DERMASON
271.8202285,168.9010797,DERMASON
267.541086,170.4508207,DERMASON
261.0775794,174.7343346,DERMASON
263.2737943,173.2182828,DERMASON
269.095698,169.5759021,DERMASON
267.0238367,171.703531,DERMASON
260.1679446,175.3742259,DERMASON
259.7326902,175.7193063,DERMASON
260.2901236,175.4282129,DERMASON
256.8210498,177.7155929,DERMASON
268.4366181,170.0617118,DERMASON
260.6489341,175.2987023,DERMASON
249.3616994,182.9990714,DERMASON
295.8537985,154.9226685,DERMASON
270.8438011,168.7833508,DERMASON
254.24474,180.3120311,DERMASON
263.0078589,174.0388501,DERMASON
258.3012597,177.1988444,DERMASON
256.4182425,178.1329974,DERMASON
255.3819574,178.9410582,DERMASON
237.5296825,193.3277871,DERMASON
261.0971889,175.4917336,DERMASON
276.1287602,166.1544695,DERMASON
260.7961094,175.4728189,DERMASON
274.2225823,167.103004,DERMASON
256.1448565,178.5336466,DERMASON
263.6200054,173.4729962,DERMASON
259.0436208,176.6381816,DERMASON
258.4298642,177.2449711,DERMASON
265.3647556,172.3769263,DERMASON
272.5757184,168.4423128,DERMASON
248.8147513,184.5394134,DERMASON
260.769944,175.6102556,DERMASON
262.880889,174.0389743,DERMASON
264.9808393,173.1489709,DERMASON
250.3033689,183.0458201,DERMASON
252.9340109,181.2665967,DERMASON
266.4790377,172.1731426,DERMASON
273.0062527,167.9219844,DERMASON
267.8430402,171.4105079,DERMASON
265.271878,173.2279745,DERMASON
259.9490691,176.8295109,DERMASON
261.7911116,175.5434374,DERMASON
257.4429626,178.548674,DERMASON
266.4221785,172.3450703,DERMASON
257.8889857,178.2686494,DERMASON
253.6918063,181.7748603,DERMASON
254.009914,180.8653911,DERMASON
258.8057419,177.3308421,DERMASON
276.2403999,166.6764974,DERMASON
256.4520818,179.3963455,DERMASON
257.9873373,177.9364576,DERMASON
268.2881126,171.3113294,DERMASON
263.8694651,174.5000053,DERMASON
260.0159416,177.2605115,DERMASON
257.5339055,178.4143797,DERMASON
260.9400059,177.1052407,DERMASON
257.4892336,178.4630961,DERMASON
273.9078212,168.1707544,DERMASON
263.3602558,174.6935691,DERMASON
267.0264891,173.271399,DERMASON
256.3042215,179.4820254,DERMASON
256.7620265,179.5398325,DERMASON
258.6132909,178.148297,DERMASON
249.7183953,184.1540683,DERMASON
267.8210136,171.9325131,DERMASON
256.9523422,179.8206377,DERMASON
250.0630138,184.0016463,DERMASON
272.4229742,169.6380205,DERMASON
264.8629265,173.9255187,DERMASON
279.7790742,164.6237252,DERMASON
262.4510063,175.4671019,DERMASON
251.9558192,183.4432137,DERMASON
263.9784847,174.6000908,DERMASON
274.6438326,167.7868347,DERMASON
268.5289965,171.830508,DERMASON
285.6572792,161.907607,DERMASON
263.1779974,175.3378189,DERMASON
268.4672703,171.8213196,DERMASON
257.4644772,178.996224,DERMASON
261.8104952,176.0212238,DERMASON
272.7493338,169.2266583,DERMASON
256.9739911,179.3266287,DERMASON
259.7665388,177.6598478,DERMASON
265.3289463,174.3262247,DERMASON
258.2015741,179.0272574,DERMASON
262.8280545,175.7621196,DERMASON
260.122131,177.3401998,DERMASON
257.8609676,179.4804676,DERMASON
262.9750157,175.4550224,DERMASON
249.2849209,185.1673625,DERMASON
255.2130666,181.1455116,DERMASON
261.4687209,176.6958647,DERMASON
257.614902,179.4009798,DERMASON
267.5823913,172.7226525,DERMASON
261.1863515,176.7776225,DERMASON
259.207537,178.7862044,DERMASON
261.0940408,177.1600801,DERMASON
264.9887452,174.7428045,DERMASON
253.7819798,182.085373,DERMASON
267.8022757,172.6504995,DERMASON
261.9357694,176.5242937,DERMASON
262.7650076,176.2424467,DERMASON
263.2216995,176.0769763,DERMASON
256.8651788,180.2906358,DERMASON
258.6270773,178.7907749,DERMASON
256.2079586,180.7591999,DERMASON
268.9219679,172.7130113,DERMASON
264.0500653,175.1964004,DERMASON
256.3527668,180.7023551,DERMASON
266.8533263,173.7133929,DERMASON
262.904149,176.0537875,DERMASON
263.729391,175.6746945,DERMASON
267.6969982,174.5725866,DERMASON
262.2950517,176.4635149,DERMASON
246.7025111,187.537229,DERMASON
269.1708494,172.2493376,DERMASON
274.3242677,169.1080355,DERMASON
261.6568094,177.24484,DERMASON
266.3794179,174.4065031,DERMASON
254.456725,182.6728591,DERMASON
272.5230694,170.0221331,DERMASON
260.0712485,178.7576028,DERMASON
258.6351721,179.4211654,DERMASON
260.7169424,178.2056931,DERMASON
261.1393907,177.8936841,DERMASON
264.0014548,176.0947739,DERMASON
275.4996127,169.0759434,DERMASON
272.3480716,170.5397863,DERMASON
273.4817534,169.9713275,DERMASON
275.4001818,168.7561122,DERMASON
253.6303369,183.4350627,DERMASON
266.8189715,174.2828862,DERMASON
249.8607413,186.3653533,DERMASON
262.707454,176.8495251,DERMASON
263.5197066,176.6732989,DERMASON
278.7936452,167.2160167,DERMASON
275.5237615,168.8106403,DERMASON
264.5266805,175.9062947,DERMASON
277.0016655,168.023049,DERMASON
266.6101638,174.807521,DERMASON
267.2878039,174.2589988,DERMASON
270.0972005,172.6159765,DERMASON
250.8544924,185.5854812,DERMASON
278.2900716,168.3759448,DERMASON
258.5101796,180.2577811,DERMASON
254.0111405,183.492198,DERMASON
265.2592743,176.2312207,DERMASON
264.93638,176.3144517,DERMASON
266.0706778,175.3168893,DERMASON
254.4639115,184.2408922,DERMASON
259.909709,179.2930016,DERMASON
267.8858265,174.2922348,DERMASON
267.6696671,174.5499145,DERMASON
266.6777218,175.1535007,DERMASON
259.0980015,180.224362,DERMASON
254.652469,183.0498596,DERMASON
266.6283294,174.9238304,DERMASON
258.3017795,180.6185192,DERMASON
268.9312389,173.4317207,DERMASON
277.5310375,168.7667712,DERMASON
272.6467892,171.8946703,DERMASON
263.225672,177.7805501,DERMASON
265.1263844,176.3081036,DERMASON
262.2954817,178.2226545,DERMASON
267.3048539,175.1489704,DERMASON
268.2389969,174.2424848,DERMASON
248.50689,188.4427809,DERMASON
281.0514676,166.9441725,DERMASON
250.6991764,186.8820184,DERMASON
254.0627831,184.1041159,DERMASON
260.8608183,179.4399778,DERMASON
275.036248,170.2850265,DERMASON
263.1635654,177.705232,DERMASON
259.5012429,180.3735801,DERMASON
248.5927869,188.3895009,DERMASON
262.6632899,178.5373418,DERMASON
280.3253831,167.8108742,DERMASON
261.4310709,179.1260713,DERMASON
274.9892243,170.602728,DERMASON
263.0950202,178.1855384,DERMASON
269.9064932,173.591386,DERMASON
267.6722509,175.8535111,DERMASON
264.764496,177.2567046,DERMASON
265.9000597,176.4796364,DERMASON
250.3359142,187.3823389,DERMASON
253.4852211,185.1488727,DERMASON
267.0908592,176.6171895,DERMASON
285.5181836,164.4025316,DERMASON
260.4162811,180.4722028,DERMASON
247.0612347,189.8961047,DERMASON
260.6599723,180.0599156,DERMASON
269.0060866,174.8412733,DERMASON
274.5764681,171.3276775,DERMASON
269.6093137,174.2239111,DERMASON
258.7670193,181.4840642,DERMASON
284.7182725,165.6490262,DERMASON
270.5971203,173.6505523,DERMASON
261.6030763,179.8202948,DERMASON
269.4644365,174.3779527,DERMASON
260.273909,180.8256385,DERMASON
274.2793231,171.4343172,DERMASON
261.0194762,180.5624243,DERMASON
254.6911618,184.854707,DERMASON
264.0097476,178.2811467,DERMASON
279.7272357,168.1572201,DERMASON
278.228234,169.2945686,DERMASON
257.402411,182.8876088,DERMASON
256.9977983,183.2535424,DERMASON
268.2871095,175.5293274,DERMASON
272.6541286,172.5646057,DERMASON
250.9068247,187.6110881,DERMASON
262.2363601,179.6527043,DERMASON
253.2997261,185.7826545,DERMASON
271.2667818,174.0412028,DERMASON
262.5114866,179.4548092,DERMASON
272.4533375,173.1579587,DERMASON
256.8048435,183.8085404,DERMASON
257.0194271,183.7088715,DERMASON
263.1023517,179.1557288,DERMASON
274.5400328,172.4371117,DERMASON
264.5994508,178.2975755,DERMASON
257.9067297,182.8640389,DERMASON
260.267543,181.534837,DERMASON
255.0441809,185.2049227,DERMASON
274.871254,172.027861,DERMASON
262.3370819,179.8558471,DERMASON
275.9506091,171.265728,DERMASON
271.7140348,173.8603205,DERMASON
261.7894114,180.3889056,DERMASON
253.9323664,186.3439119,DERMASON
266.6096158,177.1924391,DERMASON
265.6909924,178.0076117,DERMASON
266.2418972,177.9844971,DERMASON
265.110185,178.2092278,DERMASON
273.1319901,173.3447116,DERMASON
268.5726834,176.1090833,DERMASON
268.8633818,176.210685,DERMASON
265.4873786,178.4071265,DERMASON
257.2452183,183.9486381,DERMASON
265.8743068,177.9248265,DERMASON
262.3894128,180.8135592,DERMASON
264.5461903,178.785431,DERMASON
267.9398947,176.6428244,DERMASON
269.8154223,175.9113009,DERMASON
278.8773535,171.3882963,DERMASON
278.7859993,170.6059162,DERMASON
270.7608164,175.0295199,DERMASON
273.0564593,173.2732741,DERMASON
264.3183472,179.6517455,DERMASON
256.3832063,185.4075297,DERMASON
260.0469017,182.1168873,DERMASON
264.6527941,179.0545487,DERMASON
263.1134848,179.9474997,DERMASON
266.1961182,177.8854551,DERMASON
257.0342734,184.7328693,DERMASON
259.3124748,182.9215705,DERMASON
262.0844954,181.2358952,DERMASON
287.206297,166.6151816,DERMASON
274.6529472,172.8749915,DERMASON
253.507875,188.0286089,DERMASON
276.2137992,171.7607535,DERMASON
288.9452027,164.9765705,DERMASON
257.9078533,184.4985353,DERMASON
269.4122528,176.7364301,DERMASON
265.2183788,179.1313551,DERMASON
