Area,Perimeter,Class,,,,,,,,,,,,,,
26243,602.486,DERMASON,,,,,,,,,,,,,,
26244,597.483,DERMASON,,,,,,,,,,,,,,
26251,612.657,DERMASON,,,,,,,,,,,,,,
26253,590.582,DERMASON,,,,,,,,,,,,,,
26258,602.392,DERMASON,,,,,,,,,,,,,,
26262,612.125,DERMASON,,,,,,,,,,,,,,
26264,599.479,DERMASON,,,,,,,,,,,,,,
26264,595.114,DERMASON,,,,,,,,,,,,,,
26269,606.223,DERMASON,,,,,,,,,,,,,,
26272,667.302,DERMASON,,,,,,,,,,,,,,
26301,598.718,DERMASON,,,,,,,,,,,,,,
26306,653.403,DERMASON,,,,,,,,,,,,,,
26307,606.265,DERMASON,,,,,,,,,,,,,,
26311,600.129,DERMASON,,,,,,,,,,,,,,
26317,596.916,DERMASON,,,,,,,,,,,,,,
26318,604.873,DERMASON,,,,,,,,,,,,,,
26322,602.187,DERMASON,,,,,,,,,,,,,,
26322,598.134,DERMASON,,,,,,,,,,,,,,
26324,604.623,DERMASON,,,,,,,,,,,,,,
26325,608.1,DERMASON,,,,,,,,,,,,,,
26329,605.874,DERMASON,,,,,,,,,,,,,,
26330,622.645,DERMASON,,,,,,,,,,,,,,
26350,594.594,DERMASON,,,,,,,,,,,,,,
26383,603.722,DERMASON,,,,,,,,,,,,,,
26386,586.497,DERMASON,,,,,,,,,,,,,,
26403,604.917,DERMASON,,,,,,,,,,,,,,
26403,603.752,DERMASON,,,,,,,,,,,,,,
26403,588.912,DERMASON,,,,,,,,,,,,,,
26405,622.432,DERMASON,,,,,,,,,,,,,,
26416,610.628,DERMASON,,,,,,,,,,,,,,
26420,605.129,DERMASON,,,,,,,,,,,,,,
26425,595.532,DERMASON,,,,,,,,,,,,,,
26426,621.017,DERMASON,,,,,,,,,,,,,,
26431,598.299,DERMASON,,,,,,,,,,,,,,
26432,596.331,DERMASON,,,,,,,,,,,,,,
26437,601.896,DERMASON,,,,,,,,,,,,,,
26439,604.923,DERMASON,,,,,,,,,,,,,,
26442,602.609,DERMASON,,,,,,,,,,,,,,
26443,618.475,DERMASON,,,,,,,,,,,,,,
26461,607.791,DERMASON,,,,,,,,,,,,,,
26464,597.198,DERMASON,,,,,,,,,,,,,,
26466,610.166,DERMASON,,,,,,,,,,,,,,
26496,604.717,DERMASON,,,,,,,,,,,,,,
26499,602.783,DERMASON,,,,,,,,,,,,,,
26507,602.741,DERMASON,,,,,,,,,,,,,,
26516,601.374,DERMASON,,,,,,,,,,,,,,
26516,602.063,DERMASON,,,,,,,,,,,,,,
26529,600.701,DERMASON,,,,,,,,,,,,,,
26545,599.623,DERMASON,,,,,,,,,,,,,,
26564,605.984,DERMASON,,,,,,,,,,,,,,
26570,613.754,DERMASON,,,,,,,,,,,,,,
26571,626.86,DERMASON,,,,,,,,,,,,,,
26572,611.198,DERMASON,,,,,,,,,,,,,,
26578,607.052,DERMASON,,,,,,,,,,,,,,
26578,591.719,DERMASON,,,,,,,,,,,,,,
26579,599.102,DERMASON,,,,,,,,,,,,,,
26582,618.13,DERMASON,,,,,,,,,,,,,,
26584,608.165,DERMASON,,,,,,,,,,,,,,
26586,600.927,DERMASON,,,,,,,,,,,,,,
26591,601.403,DERMASON,,,,,,,,,,,,,,
26591,626.823,DERMASON,,,,,,,,,,,,,,
26593,603.549,DERMASON,,,,,,,,,,,,,,
26603,600.076,DERMASON,,,,,,,,,,,,,,
26604,604.494,DERMASON,,,,,,,,,,,,,,
26605,612.291,DERMASON,,,,,,,,,,,,,,
26606,600.688,DERMASON,,,,,,,,,,,,,,
26611,596.977,DERMASON,,,,,,,,,,,,,,
26613,597.583,DERMASON,,,,,,,,,,,,,,
26614,598.639,DERMASON,,,,,,,,,,,,,,
26622,600.457,DERMASON,,,,,,,,,,,,,,
26625,604.344,DERMASON,,,,,,,,,,,,,,
26625,612.307,DERMASON,,,,,,,,,,,,,,
26625,592.165,DERMASON,,,,,,,,,,,,,,
26627,603.953,DERMASON,,,,,,,,,,,,,,
26637,596.017,DERMASON,,,,,,,,,,,,,,
26638,602.775,DERMASON,,,,,,,,,,,,,,
26639,601.862,DERMASON,,,,,,,,,,,,,,
26641,617.725,DERMASON,,,,,,,,,,,,,,
26647,600.589,DERMASON,,,,,,,,,,,,,,
26651,615.371,DERMASON,,,,,,,,,,,,,,
26653,606.282,DERMASON,,,,,,,,,,,,,,
26661,628.75,DERMASON,,,,,,,,,,,,,,
26666,607.932,DERMASON,,,,,,,,,,,,,,
26669,597.678,DERMASON,,,,,,,,,,,,,,
26670,603.375,DERMASON,,,,,,,,,,,,,,
26679,607.882,DERMASON,,,,,,,,,,,,,,
26688,599.831,DERMASON,,,,,,,,,,,,,,
26689,604.602,DERMASON,,,,,,,,,,,,,,
26693,599.723,DERMASON,,,,,,,,,,,,,,
26695,617.57,DERMASON,,,,,,,,,,,,,,
26698,597.935,DERMASON,,,,,,,,,,,,,,
26700,598.326,DERMASON,,,,,,,,,,,,,,
26707,606.667,DERMASON,,,,,,,,,,,,,,
26712,611.795,DERMASON,,,,,,,,,,,,,,
26713,601.382,DERMASON,,,,,,,,,,,,,,
26723,608.189,DERMASON,,,,,,,,,,,,,,
26724,705.478,DERMASON,,,,,,,,,,,,,,
26724,605.805,DERMASON,,,,,,,,,,,,,,
26728,616.154,DERMASON,,,,,,,,,,,,,,
26729,607.651,DERMASON,,,,,,,,,,,,,,
26749,607.147,DERMASON,,,,,,,,,,,,,,
26751,613.862,DERMASON,,,,,,,,,,,,,,
26752,606.311,DERMASON,,,,,,,,,,,,,,
26757,603.418,DERMASON,,,,,,,,,,,,,,
26774,614.863,DERMASON,,,,,,,,,,,,,,
26783,608.733,DERMASON,,,,,,,,,,,,,,
26792,618.841,DERMASON,,,,,,,,,,,,,,
26798,603.572,DERMASON,,,,,,,,,,,,,,
26805,622.843,DERMASON,,,,,,,,,,,,,,
26809,660.12,DERMASON,,,,,,,,,,,,,,
26811,599.474,DERMASON,,,,,,,,,,,,,,
26811,607.041,DERMASON,,,,,,,,,,,,,,
26813,594.891,DERMASON,,,,,,,,,,,,,,
26814,606.055,DERMASON,,,,,,,,,,,,,,
26816,609.169,DERMASON,,,,,,,,,,,,,,
26817,600.994,DERMASON,,,,,,,,,,,,,,
26821,616.335,DERMASON,,,,,,,,,,,,,,
26822,593.478,DERMASON,,,,,,,,,,,,,,
26824,607.935,DERMASON,,,,,,,,,,,,,,
26826,612.154,DERMASON,,,,,,,,,,,,,,
26849,597.794,DERMASON,,,,,,,,,,,,,,
26859,606.793,DERMASON,,,,,,,,,,,,,,
26860,616.229,DERMASON,,,,,,,,,,,,,,
26861,604.427,DERMASON,,,,,,,,,,,,,,
26874,611.538,DERMASON,,,,,,,,,,,,,,
26874,609.355,DERMASON,,,,,,,,,,,,,,
26879,601.69,DERMASON,,,,,,,,,,,,,,
26884,604.484,DERMASON,,,,,,,,,,,,,,
26909,600.387,DERMASON,,,,,,,,,,,,,,
26917,606.429,DERMASON,,,,,,,,,,,,,,
26920,607.998,DERMASON,,,,,,,,,,,,,,
26926,603.383,DERMASON,,,,,,,,,,,,,,
26927,608.024,DERMASON,,,,,,,,,,,,,,
26928,603.535,DERMASON,,,,,,,,,,,,,,
26930,606.008,DERMASON,,,,,,,,,,,,,,
26933,608.738,DERMASON,,,,,,,,,,,,,,
26935,613.773,DERMASON,,,,,,,,,,,,,,
26951,605.502,DERMASON,,,,,,,,,,,,,,
26951,603.021,DERMASON,,,,,,,,,,,,,,
26953,608.637,DERMASON,,,,,,,,,,,,,,
26953,608.884,DERMASON,,,,,,,,,,,,,,
26956,607.337,DERMASON,,,,,,,,,,,,,,
26962,606.927,DERMASON,,,,,,,,,,,,,,
26972,595.911,DERMASON,,,,,,,,,,,,,,
26983,606.261,DERMASON,,,,,,,,,,,,,,
26987,609.579,DERMASON,,,,,,,,,,,,,,
26989,603.446,DERMASON,,,,,,,,,,,,,,
26995,601.614,DERMASON,,,,,,,,,,,,,,
26997,606.154,DERMASON,,,,,,,,,,,,,,
26998,602.311,DERMASON,,,,,,,,,,,,,,
27014,621.167,DERMASON,,,,,,,,,,,,,,
27030,607.861,DERMASON,,,,,,,,,,,,,,
27036,609.278,DERMASON,,,,,,,,,,,,,,
27043,611.748,DERMASON,,,,,,,,,,,,,,
27049,606.037,DERMASON,,,,,,,,,,,,,,
27050,607.241,DERMASON,,,,,,,,,,,,,,
27056,615.237,DERMASON,,,,,,,,,,,,,,
27057,606.138,DERMASON,,,,,,,,,,,,,,
27058,613.873,DERMASON,,,,,,,,,,,,,,
27059,616.194,DERMASON,,,,,,,,,,,,,,
27063,614.036,DERMASON,,,,,,,,,,,,,,
27066,601.838,DERMASON,,,,,,,,,,,,,,
27067,621.81,DERMASON,,,,,,,,,,,,,,
27073,604.727,DERMASON,,,,,,,,,,,,,,
27076,602.089,DERMASON,,,,,,,,,,,,,,
27077,618.338,DERMASON,,,,,,,,,,,,,,
27077,609.677,DERMASON,,,,,,,,,,,,,,
27082,650.043,DERMASON,,,,,,,,,,,,,,
27084,606.3,DERMASON,,,,,,,,,,,,,,
27088,630.518,DERMASON,,,,,,,,,,,,,,
27092,603.301,DERMASON,,,,,,,,,,,,,,
27098,622.92,DERMASON,,,,,,,,,,,,,,
27100,618.003,DERMASON,,,,,,,,,,,,,,
27117,608.494,DERMASON,,,,,,,,,,,,,,
27119,616.287,DERMASON,,,,,,,,,,,,,,
27123,610.39,DERMASON,,,,,,,,,,,,,,
27125,603.014,DERMASON,,,,,,,,,,,,,,
27128,608.001,DERMASON,,,,,,,,,,,,,,
27131,606.101,DERMASON,,,,,,,,,,,,,,
27132,602.923,DERMASON,,,,,,,,,,,,,,
27132,617.536,DERMASON,,,,,,,,,,,,,,
27134,614.045,DERMASON,,,,,,,,,,,,,,
27141,616.4,DERMASON,,,,,,,,,,,,,,
27166,639.697,DERMASON,,,,,,,,,,,,,,
27172,621.925,DERMASON,,,,,,,,,,,,,,
27176,602.499,DERMASON,,,,,,,,,,,,,,
27194,603.474,DERMASON,,,,,,,,,,,,,,
27199,606.833,DERMASON,,,,,,,,,,,,,,
27201,610.45,DERMASON,,,,,,,,,,,,,,
27214,614.362,DERMASON,,,,,,,,,,,,,,
27215,610.564,DERMASON,,,,,,,,,,,,,,
27218,600.994,DERMASON,,,,,,,,,,,,,,
27220,616.84,DERMASON,,,,,,,,,,,,,,
27227,602.784,DERMASON,,,,,,,,,,,,,,
27239,621.269,DERMASON,,,,,,,,,,,,,,
27239,613.129,DERMASON,,,,,,,,,,,,,,
27246,610.019,DERMASON,,,,,,,,,,,,,,
27247,609.007,DERMASON,,,,,,,,,,,,,,
27248,603.652,DERMASON,,,,,,,,,,,,,,
27252,609.442,DERMASON,,,,,,,,,,,,,,
27262,667.055,DERMASON,,,,,,,,,,,,,,
27266,606.522,DERMASON,,,,,,,,,,,,,,
27267,597.44,DERMASON,,,,,,,,,,,,,,
27275,605.43,DERMASON,,,,,,,,,,,,,,
27277,605.212,DERMASON,,,,,,,,,,,,,,
27278,604.253,DERMASON,,,,,,,,,,,,,,
27280,603.203,DERMASON,,,,,,,,,,,,,,
27284,618.535,DERMASON,,,,,,,,,,,,,,
27284,605.567,DERMASON,,,,,,,,,,,,,,
27285,612.003,DERMASON,,,,,,,,,,,,,,
27287,609.595,DERMASON,,,,,,,,,,,,,,
27291,612.194,DERMASON,,,,,,,,,,,,,,
27301,622.829,DERMASON,,,,,,,,,,,,,,
27306,608.784,DERMASON,,,,,,,,,,,,,,
27320,615.902,DERMASON,,,,,,,,,,,,,,
27322,613.44,DERMASON,,,,,,,,,,,,,,
27324,614.317,DERMASON,,,,,,,,,,,,,,
27325,608.126,DERMASON,,,,,,,,,,,,,,
27332,626.434,DERMASON,,,,,,,,,,,,,,
27335,613.144,DERMASON,,,,,,,,,,,,,,
27337,612.159,DERMASON,,,,,,,,,,,,,,
27340,607.122,DERMASON,,,,,,,,,,,,,,
27347,605.562,DERMASON,,,,,,,,,,,,,,
27351,606.399,DERMASON,,,,,,,,,,,,,,
27353,652.432,DERMASON,,,,,,,,,,,,,,
27355,611.896,DERMASON,,,,,,,,,,,,,,
27362,603.342,DERMASON,,,,,,,,,,,,,,
27371,600.962,DERMASON,,,,,,,,,,,,,,
27377,615.689,DERMASON,,,,,,,,,,,,,,
27378,601.046,DERMASON,,,,,,,,,,,,,,
27381,610.721,DERMASON,,,,,,,,,,,,,,
27384,609.637,DERMASON,,,,,,,,,,,,,,
27384,607.039,DERMASON,,,,,,,,,,,,,,
27397,684.768,DERMASON,,,,,,,,,,,,,,
27408,625.993,DERMASON,,,,,,,,,,,,,,
27409,641.327,DERMASON,,,,,,,,,,,,,,
27413,609.243,DERMASON,,,,,,,,,,,,,,
27418,626.891,DERMASON,,,,,,,,,,,,,,
27419,617.36,DERMASON,,,,,,,,,,,,,,
27422,621.058,DERMASON,,,,,,,,,,,,,,
27426,618.587,DERMASON,,,,,,,,,,,,,,
27427,625.835,DERMASON,,,,,,,,,,,,,,
27427,612.889,DERMASON,,,,,,,,,,,,,,
27429,605.024,DERMASON,,,,,,,,,,,,,,
27430,616.386,DERMASON,,,,,,,,,,,,,,
27439,609.885,DERMASON,,,,,,,,,,,,,,
27443,628.873,DERMASON,,,,,,,,,,,,,,
27448,615.37,DERMASON,,,,,,,,,,,,,,
27453,609.562,DERMASON,,,,,,,,,,,,,,
27457,607.617,DERMASON,,,,,,,,,,,,,,
27457,608.346,DERMASON,,,,,,,,,,,,,,
27459,611.196,DERMASON,,,,,,,,,,,,,,
27459,604.559,DERMASON,,,,,,,,,,,,,,
27460,619.329,DERMASON,,,,,,,,,,,,,,
27460,611.836,DERMASON,,,,,,,,,,,,,,
27475,629.537,DERMASON,,,,,,,,,,,,,,
27476,626.74,DERMASON,,,,,,,,,,,,,,
27477,602.09,DERMASON,,,,,,,,,,,,,,
27490,618.868,DERMASON,,,,,,,,,,,,,,
27494,618.455,DERMASON,,,,,,,,,,,,,,
27496,614.275,DERMASON,,,,,,,,,,,,,,
27501,607.532,DERMASON,,,,,,,,,,,,,,
27502,608.272,DERMASON,,,,,,,,,,,,,,
27503,607.354,DERMASON,,,,,,,,,,,,,,
27507,603.822,DERMASON,,,,,,,,,,,,,,
27509,616.649,DERMASON,,,,,,,,,,,,,,
27517,610.178,DERMASON,,,,,,,,,,,,,,
27528,621.479,DERMASON,,,,,,,,,,,,,,
27549,633.705,DERMASON,,,,,,,,,,,,,,
27550,608.478,DERMASON,,,,,,,,,,,,,,
27559,611.485,DERMASON,,,,,,,,,,,,,,
27560,616.807,DERMASON,,,,,,,,,,,,,,
27563,610.702,DERMASON,,,,,,,,,,,,,,
27566,624.367,DERMASON,,,,,,,,,,,,,,
27566,705.665,DERMASON,,,,,,,,,,,,,,
27566,619.27,DERMASON,,,,,,,,,,,,,,
27572,612.275,DERMASON,,,,,,,,,,,,,,
27573,626.948,DERMASON,,,,,,,,,,,,,,
27578,628.954,DERMASON,,,,,,,,,,,,,,
27585,618.439,DERMASON,,,,,,,,,,,,,,
27586,614.302,DERMASON,,,,,,,,,,,,,,
27586,606.403,DERMASON,,,,,,,,,,,,,,
27597,638.042,DERMASON,,,,,,,,,,,,,,
27606,624.004,DERMASON,,,,,,,,,,,,,,
27610,614.555,DERMASON,,,,,,,,,,,,,,
27611,617.395,DERMASON,,,,,,,,,,,,,,
27612,619.436,DERMASON,,,,,,,,,,,,,,
27616,614.614,DERMASON,,,,,,,,,,,,,,
27617,625.484,DERMASON,,,,,,,,,,,,,,
27617,617.768,DERMASON,,,,,,,,,,,,,,
27624,616.675,DERMASON,,,,,,,,,,,,,,
27628,616.948,DERMASON,,,,,,,,,,,,,,
27632,612.837,DERMASON,,,,,,,,,,,,,,
27634,621.52,DERMASON,,,,,,,,,,,,,,
27638,614.973,DERMASON,,,,,,,,,,,,,,
27638,632.058,DERMASON,,,,,,,,,,,,,,
27645,624.258,DERMASON,,,,,,,,,,,,,,
27647,611.382,DERMASON,,,,,,,,,,,,,,
27656,615.615,DERMASON,,,,,,,,,,,,,,
27659,613.789,DERMASON,,,,,,,,,,,,,,
27662,625.096,DERMASON,,,,,,,,,,,,,,
27664,616.891,DERMASON,,,,,,,,,,,,,,
27677,613.456,DERMASON,,,,,,,,,,,,,,
27677,618.878,DERMASON,,,,,,,,,,,,,,
27680,608.736,DERMASON,,,,,,,,,,,,,,
27682,607.729,DERMASON,,,,,,,,,,,,,,
27682,622.843,DERMASON,,,,,,,,,,,,,,
27695,607.966,DERMASON,,,,,,,,,,,,,,
27697,614.481,DERMASON,,,,,,,,,,,,,,
27701,608.531,DERMASON,,,,,,,,,,,,,,
27710,613.763,DERMASON,,,,,,,,,,,,,,
27713,626.514,DERMASON,,,,,,,,,,,,,,
27718,619.207,DERMASON,,,,,,,,,,,,,,
27725,618.057,DERMASON,,,,,,,,,,,,,,
27725,612.615,DERMASON,,,,,,,,,,,,,,
27729,621.646,DERMASON,,,,,,,,,,,,,,
27737,613.659,DERMASON,,,,,,,,,,,,,,
27738,615.956,DERMASON,,,,,,,,,,,,,,
27738,614.449,DERMASON,,,,,,,,,,,,,,
27740,628.02,DERMASON,,,,,,,,,,,,,,
27744,618.527,DERMASON,,,,,,,,,,,,,,
27752,612.295,DERMASON,,,,,,,,,,,,,,
27755,612.78,DERMASON,,,,,,,,,,,,,,
27755,616.755,DERMASON,,,,,,,,,,,,,,
27760,618.33,DERMASON,,,,,,,,,,,,,,
27761,632.209,DERMASON,,,,,,,,,,,,,,
27763,614.936,DERMASON,,,,,,,,,,,,,,
27765,617.22,DERMASON,,,,,,,,,,,,,,
27765,610.322,DERMASON,,,,,,,,,,,,,,
27767,618.733,DERMASON,,,,,,,,,,,,,,
27769,614.255,DERMASON,,,,,,,,,,,,,,
27770,610.656,DERMASON,,,,,,,,,,,,,,
27773,615.915,DERMASON,,,,,,,,,,,,,,
27778,618.564,DERMASON,,,,,,,,,,,,,,
27783,616.311,DERMASON,,,,,,,,,,,,,,
27784,623.477,DERMASON,,,,,,,,,,,,,,
27791,613.302,DERMASON,,,,,,,,,,,,,,
27797,613.276,DERMASON,,,,,,,,,,,,,,
27806,612.108,DERMASON,,,,,,,,,,,,,,
27815,625.665,DERMASON,,,,,,,,,,,,,,
27815,613.813,DERMASON,,,,,,,,,,,,,,
27831,618.763,DERMASON,,,,,,,,,,,,,,
27832,612.332,DERMASON,,,,,,,,,,,,,,
27836,629.843,DERMASON,,,,,,,,,,,,,,
27837,612.74,DERMASON,,,,,,,,,,,,,,
27849,621.95,DERMASON,,,,,,,,,,,,,,
27854,619.09,DERMASON,,,,,,,,,,,,,,
27866,611.215,DERMASON,,,,,,,,,,,,,,
27867,617.918,DERMASON,,,,,,,,,,,,,,
27874,625.109,DERMASON,,,,,,,,,,,,,,
27875,616.012,DERMASON,,,,,,,,,,,,,,
27876,628.701,DERMASON,,,,,,,,,,,,,,
27883,607.37,DERMASON,,,,,,,,,,,,,,
27884,630.303,DERMASON,,,,,,,,,,,,,,
27888,618.792,DERMASON,,,,,,,,,,,,,,
27890,622.288,DERMASON,,,,,,,,,,,,,,
27892,618.906,DERMASON,,,,,,,,,,,,,,
27899,624.805,DERMASON,,,,,,,,,,,,,,
27903,626.565,DERMASON,,,,,,,,,,,,,,
27915,622.004,DERMASON,,,,,,,,,,,,,,
27920,618.669,DERMASON,,,,,,,,,,,,,,
27923,617.327,DERMASON,,,,,,,,,,,,,,
27928,616.907,DERMASON,,,,,,,,,,,,,,
27939,630.69,DERMASON,,,,,,,,,,,,,,
27940,614.789,DERMASON,,,,,,,,,,,,,,
27948,631.844,DERMASON,,,,,,,,,,,,,,
27950,620.231,DERMASON,,,,,,,,,,,,,,
27950,617.057,DERMASON,,,,,,,,,,,,,,
27955,615.682,DERMASON,,,,,,,,,,,,,,
27958,615.436,DERMASON,,,,,,,,,,,,,,
27966,615.342,DERMASON,,,,,,,,,,,,,,
27974,612.141,DERMASON,,,,,,,,,,,,,,
27975,622.083,DERMASON,,,,,,,,,,,,,,
27980,613.77,DERMASON,,,,,,,,,,,,,,
27983,620.189,DERMASON,,,,,,,,,,,,,,
27986,614.326,DERMASON,,,,,,,,,,,,,,
27993,615.568,DERMASON,,,,,,,,,,,,,,
27994,628.839,DERMASON,,,,,,,,,,,,,,
27997,625.831,DERMASON,,,,,,,,,,,,,,
27997,636.541,DERMASON,,,,,,,,,,,,,,
27998,615.426,DERMASON,,,,,,,,,,,,,,
28002,619.788,DERMASON,,,,,,,,,,,,,,
28008,619.174,DERMASON,,,,,,,,,,,,,,
28018,621.239,DERMASON,,,,,,,,,,,,,,
28018,622.769,DERMASON,,,,,,,,,,,,,,
28024,616.129,DERMASON,,,,,,,,,,,,,,
28026,610.943,DERMASON,,,,,,,,,,,,,,
28026,616.131,DERMASON,,,,,,,,,,,,,,
28030,639.705,DERMASON,,,,,,,,,,,,,,
28033,636.761,DERMASON,,,,,,,,,,,,,,
28040,623.664,DERMASON,,,,,,,,,,,,,,
28047,627.089,DERMASON,,,,,,,,,,,,,,
28052,631.486,DERMASON,,,,,,,,,,,,,,
28053,619.809,DERMASON,,,,,,,,,,,,,,
28058,621.031,DERMASON,,,,,,,,,,,,,,
28070,633.853,DERMASON,,,,,,,,,,,,,,
28072,630.453,DERMASON,,,,,,,,,,,,,,
28078,616.31,DERMASON,,,,,,,,,,,,,,
28083,620.77,DERMASON,,,,,,,,,,,,,,
28086,617.361,DERMASON,,,,,,,,,,,,,,
28090,618.098,DERMASON,,,,,,,,,,,,,,
28107,629.312,DERMASON,,,,,,,,,,,,,,
28108,617.157,DERMASON,,,,,,,,,,,,,,
28108,614.608,DERMASON,,,,,,,,,,,,,,
28111,615.128,DERMASON,,,,,,,,,,,,,,
28113,612.787,DERMASON,,,,,,,,,,,,,,
28117,627.741,DERMASON,,,,,,,,,,,,,,
28122,628.351,DERMASON,,,,,,,,,,,,,,
28122,637.267,DERMASON,,,,,,,,,,,,,,
28122,640.318,DERMASON,,,,,,,,,,,,,,
28122,625.434,DERMASON,,,,,,,,,,,,,,
28123,621.919,DERMASON,,,,,,,,,,,,,,
28139,617.749,DERMASON,,,,,,,,,,,,,,
28154,633.807,DERMASON,,,,,,,,,,,,,,
28154,625.922,DERMASON,,,,,,,,,,,,,,
28157,628.77,DERMASON,,,,,,,,,,,,,,
28159,624.44,DERMASON,,,,,,,,,,,,,,
28164,614.122,DERMASON,,,,,,,,,,,,,,
28179,619.412,DERMASON,,,,,,,,,,,,,,
28182,620.635,DERMASON,,,,,,,,,,,,,,
28182,620.793,DERMASON,,,,,,,,,,,,,,
28184,626.725,DERMASON,,,,,,,,,,,,,,
28185,618.982,DERMASON,,,,,,,,,,,,,,
28186,616.055,DERMASON,,,,,,,,,,,,,,
28187,621.785,DERMASON,,,,,,,,,,,,,,
28192,625.45,DERMASON,,,,,,,,,,,,,,
28194,634.778,DERMASON,,,,,,,,,,,,,,
28195,621.125,DERMASON,,,,,,,,,,,,,,
28196,624.647,DERMASON,,,,,,,,,,,,,,
28206,625.882,DERMASON,,,,,,,,,,,,,,
28209,615.103,DERMASON,,,,,,,,,,,,,,
28210,638.738,DERMASON,,,,,,,,,,,,,,
28213,626.697,DERMASON,,,,,,,,,,,,,,
28222,621.151,DERMASON,,,,,,,,,,,,,,
28228,614.78,DERMASON,,,,,,,,,,,,,,
28234,622.391,DERMASON,,,,,,,,,,,,,,
28237,615.544,DERMASON,,,,,,,,,,,,,,
28240,648.293,DERMASON,,,,,,,,,,,,,,
28249,626.229,DERMASON,,,,,,,,,,,,,,
28259,615.509,DERMASON,,,,,,,,,,,,,,
28260,621.209,DERMASON,,,,,,,,,,,,,,
28260,638.989,DERMASON,,,,,,,,,,,,,,
28262,628.251,DERMASON,,,,,,,,,,,,,,
28264,631.777,DERMASON,,,,,,,,,,,,,,
28268,644.92,DERMASON,,,,,,,,,,,,,,
28270,618.136,DERMASON,,,,,,,,,,,,,,
28278,680.236,DERMASON,,,,,,,,,,,,,,
28278,612.547,DERMASON,,,,,,,,,,,,,,
28279,629.709,DERMASON,,,,,,,,,,,,,,
28279,643.246,DERMASON,,,,,,,,,,,,,,
28282,618.728,DERMASON,,,,,,,,,,,,,,
28295,627.07,DERMASON,,,,,,,,,,,,,,
28302,646.61,DERMASON,,,,,,,,,,,,,,
28310,623.756,DERMASON,,,,,,,,,,,,,,
28310,615.568,DERMASON,,,,,,,,,,,,,,
28310,634.894,DERMASON,,,,,,,,,,,,,,
28313,609.268,DERMASON,,,,,,,,,,,,,,
28317,653.994,DERMASON,,,,,,,,,,,,,,
28322,625.881,DERMASON,,,,,,,,,,,,,,
28331,622.193,DERMASON,,,,,,,,,,,,,,
28332,629.269,DERMASON,,,,,,,,,,,,,,
28332,625.573,DERMASON,,,,,,,,,,,,,,
28334,624.311,DERMASON,,,,,,,,,,,,,,
28336,623.075,DERMASON,,,,,,,,,,,,,,
28343,640.206,DERMASON,,,,,,,,,,,,,,
28348,621.595,DERMASON,,,,,,,,,,,,,,
28351,616.298,DERMASON,,,,,,,,,,,,,,
28352,622.517,DERMASON,,,,,,,,,,,,,,
28352,636.235,DERMASON,,,,,,,,,,,,,,
28354,628.104,DERMASON,,,,,,,,,,,,,,
28361,619.577,DERMASON,,,,,,,,,,,,,,
28375,622.447,DERMASON,,,,,,,,,,,,,,
28376,620.275,DERMASON,,,,,,,,,,,,,,
28376,620.971,DERMASON,,,,,,,,,,,,,,
28377,623.184,DERMASON,,,,,,,,,,,,,,
28379,630.568,DERMASON,,,,,,,,,,,,,,
28392,625.919,DERMASON,,,,,,,,,,,,,,
28394,634.531,DERMASON,,,,,,,,,,,,,,
28405,630.146,DERMASON,,,,,,,,,,,,,,
28410,643.165,DERMASON,,,,,,,,,,,,,,
28412,623.016,DERMASON,,,,,,,,,,,,,,
28416,621.978,DERMASON,,,,,,,,,,,,,,
28429,751.652,DERMASON,,,,,,,,,,,,,,
28443,633.041,DERMASON,,,,,,,,,,,,,,
28446,631.047,DERMASON,,,,,,,,,,,,,,
28461,647.686,DERMASON,,,,,,,,,,,,,,
28461,633.854,DERMASON,,,,,,,,,,,,,,
28470,624.257,DERMASON,,,,,,,,,,,,,,
28472,627.578,DERMASON,,,,,,,,,,,,,,
28487,628.227,DERMASON,,,,,,,,,,,,,,
28488,626.458,DERMASON,,,,,,,,,,,,,,
28492,640.735,DERMASON,,,,,,,,,,,,,,
28507,623.604,DERMASON,,,,,,,,,,,,,,
28515,622.373,DERMASON,,,,,,,,,,,,,,
28517,616.404,DERMASON,,,,,,,,,,,,,,
28520,625.5,DERMASON,,,,,,,,,,,,,,
28523,645.311,DERMASON,,,,,,,,,,,,,,
28526,613.94,DERMASON,,,,,,,,,,,,,,
28532,626.691,DERMASON,,,,,,,,,,,,,,
28532,614.649,DERMASON,,,,,,,,,,,,,,
28533,626.862,DERMASON,,,,,,,,,,,,,,
28540,632.379,DERMASON,,,,,,,,,,,,,,
28546,624.319,DERMASON,,,,,,,,,,,,,,
28546,612.114,DERMASON,,,,,,,,,,,,,,
28547,632.851,DERMASON,,,,,,,,,,,,,,
28549,630.878,DERMASON,,,,,,,,,,,,,,
28550,657.63,DERMASON,,,,,,,,,,,,,,
28552,619.107,DERMASON,,,,,,,,,,,,,,
28555,634.899,DERMASON,,,,,,,,,,,,,,
28562,625.547,DERMASON,,,,,,,,,,,,,,
28572,629.666,DERMASON,,,,,,,,,,,,,,
28572,610.194,DERMASON,,,,,,,,,,,,,,
28581,627.368,DERMASON,,,,,,,,,,,,,,
28583,635.193,DERMASON,,,,,,,,,,,,,,
28584,625.161,DERMASON,,,,,,,,,,,,,,
28587,627.475,DERMASON,,,,,,,,,,,,,,
28591,618.247,DERMASON,,,,,,,,,,,,,,
